region	sub-table	lower_frequency	upper_frequency	category	service	footnotes
gb		2200000000	2290000000	p	Space Research	5.391, 5.392, UK27, UK88, UK90B, UK4.44
gb		2290000000	2300000000	p	Fixed	UK1, UK10, UK27, UK198
gb		2290000000	2300000000	p	Mobile	UK1, UK10, UK27, UK198
gb		2290000000	2300000000	s	Space Research (deep space)	UK1, UK10, UK27, UK198
gb		2300000000	2302000000	p	Fixed	UK1, UK198
gb		2300000000	2302000000	p	Mobile	5.384A, UK1, UK8, UK198
gb		2302000000	2310000000	p	Fixed	UK1, UK3.20
gb		2302000000	2310000000	p	Mobile	5.384A, UK1, UK8, UK3.20
gb		2310000000	2450000000	p	Fixed	5.150, 5.282, UK11, UK2, UK27, UK6, EU1, UK5.26
gb		2310000000	2450000000	p	Mobile	5.150, 5.282, 5.384A, UK11, UK2, UK27, UK6, UK8, UK3.21, EU1, UK5.26
gb		2310000000	2450000000	s	Amateur-Satellite	5.150, 5.282, UK11, UK2, UK27, UK6, UK7, EU1, UK5.26
gb		2310000000	2450000000	s	Amateur	5.150, 5.282, UK11, UK2, UK27, UK6, UK7, EU1, UK5.26
gb		2310000000	2450000000	s	Radiolocation	5.150, 5.282, UK11, UK2, UK27, UK6, EU1, UK5.26
gb		2450000000	2483500000	p	Fixed	5.150, UK1, UK11, UK27, UK6, EU1
gb		2450000000	2483500000	p	Mobile	5.150, UK1, UK11, UK27, UK6, EU1
gb		2450000000	2483500000	s	Radiolocation	5.150, UK1, UK11, UK27, UK6, UK95, EU1, UK5.27
gb		2483500000	2500000000	p	Fixed	5.150, 5.398, 5.399, 5.402, UK1, UK27, UK6
gb		2483500000	2500000000	p	Mobile except aeronautical mobile	5.150, 5.398, 5.399, 5.402, UK1, UK27, UK6
gb		2483500000	2500000000	p	Mobile-Satellite	5.150, 5.351A, 5.398, 5.399, 5.402, UK1, UK27, UK6
gb		2483500000	2500000000	s	Radiolocation	5.150, 5.398, 5.399, 5.402, UK1, UK27, UK6, UK95
gb		2483500000	2500000000	p	Radiodetermination-Satellite	5.150, 5.398, 5.399, 5.402, UK1, UK27, UK6
gb		2500000000	2520000000	p	Fixed	5.410, UK1, UK96, UK199, EU7
gb		2500000000	2520000000	p	Mobile except aeronautical mobile	5.384A, UK1, UK8, UK96, UK199, EU7
gb		2520000000	2655000000	p	Fixed	5.339, 5.410, 5.417D, 5.418C, UK1, UK96, UK199, EU7
gb		2520000000	2655000000	p	Mobile	5.339, 5.384A, 5.417D, 5.418C, UK1, UK8, UK96, UK199, EU7
gb		2655000000	2670000000	p	Fixed	5.149, 5.410, UK1, UK96, UK199, EU7
gb		2655000000	2670000000	p	Mobile	5.149, 5.384A, UK1, UK8, UK199, EU7
gb		2655000000	2670000000	s	Earth Exploration-Satellite (passive)	5.149, UK1, UK199, EU7
gb		2655000000	2670000000	s	Radio Astronomy	5.149, UK1, UK10, UK199, EU7
gb		2655000000	2670000000	s	Space Research (passive)	5.149, UK1, UK199, EU7
gb		2670000000	2690000000	p	Fixed	5.149, 5.410, UK1, UK96, UK199, EU7
gb		2670000000	2690000000	p	Mobile	5.149, 5.384A, UK1, UK8, UK199, EU7
gb		2670000000	2690000000	p	Mobile-Satellite	5.149, 5.351A, UK1, UK199, EU7
gb		2670000000	2690000000	s	Earth Exploration-Satellite (passive)	5.149, UK1, UK199, EU7
gb		2670000000	2690000000	s	Radio Astronomy	5.149, UK1, UK10, UK199, EU7
gb		2670000000	2690000000	s	Space Research (passive)	5.149, 5.419, 5.420, UK1, UK11, UK27, UK200, UK199
gb		2690000000	2700000000	p	Earth Exploration-Satellite (passive)	5.340, UK1
gb		2690000000	2700000000	p	Radio Astronomy	5.340, UK1, UK10
gb		2690000000	2700000000	p	Space Research (passive)	5.340, UK1
gb		2700000000	2900000000	p	Aeronautical Radionavigation	5.337, 5.423, UK4, UK213
gb		2700000000	2900000000	s	Radiolocation	5.423, UK4, UK97, UK213
gb		2900000000	3100000000	p	Radionavigation	5.425, 5.426, 5.427, 5.428, UK184, UK2, UK99a, UK213
gb		2900000000	3100000000	p	Radiolocation	5.424A, 5.425, 5.427, UK2, UK99a, UK5.28, UK213
gb		3100000000	3300000000	p	Radiolocation	5.149, UK100, UK2, UK99, UK5.29
gb		3100000000	3300000000	s	Earth Exploration-Satellite (active)	5.149, UK100, UK2, UK99
gb		3100000000	3300000000	s	Space Research (active)	5.149, UK100, UK2, UK99
gb		3300000000	3400000000	p	Radiolocation	5.149, UK2
gb		3400000000	3600000000	p	Radiolocation	5.431, UK150, UK2, UK27, UK3.22, EU8, UK5.30, UK221
gb		3400000000	3600000000	s	Amateur	5.431, UK150, UK2, UK27, UK5, UK7, UK3.22, EU8, UK221
gb		3400000000	3600000000	p	Mobile	5.431, UK150, UK2, UK27, UK8, UK3.22, EU8, UK221, 5.430A
gb		3600000000	4200000000	p	Fixed	UK1, EU8
gb		3600000000	4200000000	p	Fixed-Satellite	UK1, UK102, EU8, UK226
gb		3600000000	4200000000	s	Mobile	UK1, UK8, EU8
gb		4200000000	4400000000	p	Aeronautical Radionavigation	5.438, 5.440, UK4.46
gb		4400000000	4500000000	p	Fixed	UK104, UK2
gb		4400000000	4500000000	p	Mobile	UK104, UK2
gb		4500000000	4800000000	p	Fixed	UK10, UK104, UK11, UK2, EU1
gb		4500000000	4800000000	p	Fixed-Satellite	5.441, UK10, UK11, UK2, EU1
gb		4500000000	4800000000	p	Mobile	UK10, UK104, UK11, UK2, EU1
gb		4800000000	4990000000	p	Fixed	5.149, 5.339, UK104, UK11, UK2, EU1
gb		4800000000	4990000000	p	Mobile	5.149, 5.339, 5.442, UK11, UK2, EU1
gb		4800000000	4990000000	s	Radio Astronomy	5.149, 5.339, UK10, UK11, UK2, EU1
gb		4990000000	5000000000	p	Fixed	5.149, UK11, UK2, EU1
gb		4990000000	5000000000	p	Mobile	5.149, 5.442, UK11, UK2, EU1
gb		4990000000	5000000000	p	Radio Astronomy	5.149, UK10, UK11, UK2, EU1, UK5.31
gb		5000000000	5010000000	p	Aeronautical Radionavigation	5.367, UK11, UK4.47, EU1, UK212
gb		5000000000	5010000000	p	Radionavigation-Satellite	5.367, UK11, UK4.47, EU1
gb		5000000000	5010000000	p	Aeronautical Mobile-Satellite (R)	5.367, UK11, UK4.47, EU1
gb		5010000000	5030000000	p	Aeronautical Radionavigation	5.367, UK11, UK4.48, EU1, UK212
gb		5010000000	5030000000	p	Radionavigation-Satellite	5.328B, 5.367, 5.443B, UK11, UK4.48, EU1
gb		5010000000	5030000000	p	Aeronautical Mobile-Satellite (R)	5.367, UK11, UK4.48, EU1
gb		5030000000	5091000000	p	Aeronautical Radionavigation	5.367, 5.444, 5.444A, UK11, UK4.49, EU1, UK212
gb		5030000000	5091000000	p	Aeronautical Mobile-Satellite (R)	5.367, 5.444, 5.444A, UK11, UK4.49, EU1
gb		5030000000	5091000000	p	Aeronautical Mobile (R)	5.367, 5.444, 5.444A, UK11, UK4.49, EU1, UK212
gb		5091000000	5150000000	p	Aeronautical Radionavigation	5.444, 5.444A, UK11, UK4.50, EU1, UK212
gb		5091000000	5150000000	p	Aeronautical Mobile	5.444, 5.444A, 5.450, UK11, EU1, 5.444B
gb		5091000000	5150000000	p	Aeronautical Mobile-Satellite (R)	5.444, 5.444A, 5.450, UK11, EU1
gb		5150000000	5250000000	p	Aeronautical Radionavigation	5.447, 5.447B, 5.447C, UK11, UK4.51, EU9, EU1
gb		5150000000	5250000000	p	Fixed-Satellite	5.447, 5.447A, 5.447B, 5.447C, UK11, UK4.51, EU9, EU1
gb		5150000000	5250000000	p	Mobile except aeronautical mobile	5.446A, 5.446B, 5.447, 5.447B, 5.447C, UK11, UK4.51, EU9, EU1
gb		5250000000	5255000000	p	Earth Exploration-Satellite (active)	5.448A, UK11, UK2, EU9, EU1
gb		5250000000	5255000000	p	Radiolocation	5.448A, UK11, UK2, EU9, EU1, UK5.32
gb		5250000000	5255000000	p	Space Research	5.447D, 5.448A, UK11, UK2, EU9, EU1
gb		5250000000	5255000000	p	Mobile except aeronautical mobile	5.446A, 5.448A, UK11, UK2, EU9, EU1, UK5.32
gb		5255000000	5350000000	p	Radiolocation	5.448A, UK11, UK2, EU9, EU1, UK5.33
gb		5255000000	5350000000	p	Earth Exploration-Satellite (active)	5.448A, UK11, UK2, EU9, EU1
gb		5255000000	5350000000	p	Space Research (active)	5.448A, UK11, UK2, EU9, EU1
gb		5255000000	5350000000	p	Mobile except aeronautical mobile	5.446A, 5.448A, UK11, UK2, EU9, EU1, UK5.33
gb		5350000000	5460000000	p	Earth Exploration-Satellite (active)	5.448B, UK11, UK2, EU1
gb		5350000000	5460000000	p	Space Research (active)	5.448C, UK11, UK2, EU1
gb		5350000000	5460000000	p	Aeronautical Radionavigation	5.449, UK11, UK2, EU1
gb		5350000000	5460000000	p	Radiolocation	5.448D, UK11, UK2, EU1
gb		5460000000	5470000000	p	Radionavigation	5.448B, 5.449, UK105, UK11, UK2, EU1
gb		5460000000	5470000000	p	Radiolocation	5.448B, 5.448D, UK11, UK2, EU1
gb		5460000000	5470000000	p	Earth Exploration-Satellite (active)	5.448B, UK11, UK2, EU1
gb		5460000000	5470000000	p	Space Research (active)	5.448B, UK11, UK2, EU1
gb		5470000000	5570000000	p	Maritime Radionavigation	5.448B, 5.451, UK105, UK107, UK11, UK2, UK27, EU9, EU1
gb		5470000000	5570000000	p	Mobile except aeronautical mobile	5.446A, 5.448B, 5.450A, 5.451, UK107, UK11, UK2, UK27, EU9, EU1
gb		5470000000	5570000000	p	Earth Exploration-Satellite (active)	5.448B, 5.451, UK107, UK11, UK2, UK27, EU9, EU1
gb		5470000000	5570000000	p	Space Research (active)	5.448B, 5.451, UK107, UK11, UK2, UK27, EU9, EU1
gb		5470000000	5570000000	p	Radiolocation	5.448B, 5.450B, 5.451, UK107, UK11, UK2, UK27, EU9, EU1
gb		5570000000	5600000000	p	Maritime Radionavigation	5.451, 5.452, UK105, UK107, UK11, UK2, UK27, EU9, EU1, UK218
gb		5570000000	5600000000	p	Mobile except aeronautical mobile	5.446A, 5.450A, 5.451, 5.452, UK107, UK11, UK2, UK27, EU9, EU1, UK5.34, UK218
gb		5570000000	5600000000	p	Radiolocation	5.451, 5.452, UK107, UK11, UK2, UK27, EU9, EU1, UK218, UK219
gb		5600000000	5650000000	p	Maritime Radionavigation	5.451, 5.452, UK105, UK11, UK2, EU9, EU1, UK5.34, UK219
gb		5600000000	5650000000	p	Mobile except aeronautical mobile	5.446A, 5.450A, 5.451, 5.452, UK11, UK2, EU9, EU1, UK5.34, UK219
gb		5600000000	5650000000	p	Radiolocation	5.451, 5.452, UK11, UK2, EU9, EU1, UK5.34, UK218, UK219
gb		5650000000	5725000000	p	Radiolocation	5.282, 5.451, UK11, UK2, UK27, EU9, EU1, UK5.35
gb		5650000000	5725000000	p	Mobile except aeronautical mobile	5.282, 5.446A, 5.450A, 5.451, UK11, UK2, UK27, EU9, EU1, UK5.35
gb		5650000000	5725000000	s	Amateur-Satellite	5.282, 5.451, UK11, UK2, UK27, UK7, EU9, EU1, UK5.35
gb		5650000000	5725000000	s	Amateur	5.282, 5.451, UK11, UK2, UK27, UK7, EU9, EU1, UK5.35
gb		5650000000	5725000000	s	Space Research (deep space)	5.282, 5.451, UK11, UK2, UK27, EU9, EU1, UK5.35
gb		5725000000	5850000000	p	Fixed-Satellite	5.150, 5.451, UK11, UK2, UK27, UK6, EU1, UK5.36
gb		5725000000	5850000000	p	Radiolocation	5.150, 5.451, UK11, UK2, UK27, UK6, EU1, UK5.36
gb		5725000000	5850000000	s	Amateur	5.150, 5.451, UK11, UK2, UK27, UK6, UK7, EU1, UK5.36
gb		5725000000	5850000000	s	Amateur-Satellite	5.150, 5.451, UK11, UK2, UK27, UK6, UK7, EU1, UK5.36
gb		5725000000	5850000000	s	Land Mobile	5.150, 5.451, UK108, UK11, UK2, UK27, UK6, EU1, UK5.36
gb		5850000000	5925000000	p	Fixed	5.150, UK1, UK11, UK111, UK27, UK6, EU10, EU1
gb		5850000000	5925000000	p	Fixed-Satellite	5.150, UK1, UK11, UK111, UK27, UK6, EU10, EU1
gb		5850000000	5925000000	p	Mobile	5.150, UK1, UK11, UK111, UK27, UK6, EU10, EU1
gb		5925000000	6700000000	p	Fixed	5.149, 5.440, 5.458, UK1, UK10, UK11, UK111, EU1
gb		5925000000	6700000000	p	Fixed-Satellite	5.149, 5.440, 5.457A, 5.458, UK1, UK10, UK11, UK111, EU1
gb		5925000000	6700000000	p	Mobile	5.149, 5.440, 5.458, UK1, UK10, UK11, UK111, EU1
gb		6700000000	7075000000	p	Fixed	5.458, 5.458A, 5.458B, 5.458C, UK1, UK11, UK111, UK143, EU1
gb		6700000000	7075000000	p	Fixed-Satellite	5.441, 5.458, 5.458A, 5.458B, 5.458C, UK1, UK11, UK111, UK143, EU1
gb		6700000000	7075000000	p	Mobile	5.458, 5.458A, 5.458B, 5.458C, UK1, UK11, UK111, UK143, EU1
gb		7075000000	7145000000	p	Fixed	5.458, UK1, UK27, UK99b
gb		7075000000	7145000000	p	Mobile	5.458, UK1, UK27, UK99b
gb		7145000000	7235000000	p	Fixed	5.458, UK1, UK27
gb		7145000000	7235000000	p	Mobile	5.458, UK1, UK27
gb		7145000000	7235000000	p	Space Research	5.458, 5.460, UK1, UK27
gb		7235000000	7250000000	p	Fixed	5.458, UK1, UK27
gb		7235000000	7250000000	p	Mobile	5.458, UK1, UK27
gb		7250000000	7300000000	p	Mobile-Satellite	5.461, UK112, UK2
gb		7250000000	7300000000	p	Fixed-Satellite	5.461, UK112, UK2
gb		7300000000	7450000000	p	Fixed	5.461, UK1, UK27
gb		7300000000	7450000000	p	Fixed-Satellite	5.461, UK1, UK27, UK5.37
gb		7300000000	7450000000	p	Mobile except aeronautical mobile	5.461, UK1, UK27
gb		7450000000	7550000000	p	Fixed	5.461A, UK1
gb		7450000000	7550000000	p	Fixed-Satellite	5.461A, UK1, UK5.38
gb		7450000000	7550000000	p	Meteorological-Satellite	5.461A, UK1, UK114
gb		7450000000	7550000000	p	Mobile except aeronautical mobile	5.461A, UK1
gb		7550000000	7750000000	p	Fixed	UK1
gb		7550000000	7750000000	p	Fixed-Satellite	UK1, UK5.39
gb		7550000000	7750000000	p	Mobile except aeronautical mobile	UK1
gb		7750000000	7900000000	p	Fixed	UK1
gb		7750000000	7900000000	p	Meteorological-Satellite	5.461B, UK1, UK227
gb		7750000000	7900000000	p	Mobile except aeronautical mobile	UK1
gb		7900000000	7975000000	p	Fixed	5.461, UK2
gb		7900000000	7975000000	p	Fixed-Satellite	5.461, UK2
gb		7900000000	7975000000	p	Mobile-Satellite	5.461, UK2
gb		7900000000	7975000000	p	Land Mobile	5.461, UK2
gb		7975000000	8025000000	p	Fixed-Satellite	5.461, UK2
gb		7975000000	8025000000	p	Mobile-Satellite	5.461, UK115, UK2
gb		8025000000	8175000000	p	Fixed	5.462A, UK155b, UK2
gb		8025000000	8175000000	p	Fixed-Satellite	5.462A, UK155b, UK2
gb		8025000000	8175000000	p	Mobile	5.462A, 5.463, UK155b, UK2
gb		8025000000	8175000000	p	Mobile-Satellite	5.462A, UK155b, UK2
gb		8025000000	8175000000	p	Earth Exploration-Satellite	5.462A, UK155b, UK2
gb		8175000000	8215000000	p	Fixed	5.462A, UK155b, UK2
gb		8175000000	8215000000	p	Fixed-Satellite	5.462A, UK155b, UK2
gb		8175000000	8215000000	p	Meteorological-Satellite	5.462A, UK116, UK155b, UK2
gb		8175000000	8215000000	p	Mobile	5.462A, 5.463, UK155b, UK2
gb		8175000000	8215000000	p	Mobile-Satellite	5.462A, UK155b, UK2
gb		8215000000	8400000000	p	Fixed	5.462A, UK155b, UK2, UK3.23
gb		8215000000	8400000000	p	Fixed-Satellite	5.462A, UK155b, UK2, UK3.23
gb		8215000000	8400000000	p	Mobile-Satellite	5.462A, UK155b, UK2, UK3.23
gb		8400000000	8500000000	p	Fixed	UK1, UK10, UK155c, UK27, UK3.24, UK188
gb		8400000000	8500000000	p	Space Research	5.465, UK1, UK10, UK155c, UK27, UK3.24
gb		8500000000	8550000000	p	Radiolocation	UK11, UK155c, UK2, EU1
gb		8550000000	8650000000	p	Earth Exploration-Satellite (active)	5.469A, UK11, UK155c, UK2, EU1
gb		8550000000	8650000000	p	Radiolocation	5.469A, UK11, UK155c, UK2, EU1
gb		8550000000	8650000000	p	Space Research (active)	5.469A, UK11, UK155c, UK2, EU1
gb		8650000000	8750000000	p	Radiolocation	UK11, UK155c, UK2, EU1
gb		8750000000	8850000000	p	Radiolocation	UK11, UK155c, UK2, EU1
gb		8750000000	8850000000	p	Aeronautical Radionavigation	5.470, UK11, UK155c, UK2, EU1
gb		8850000000	9000000000	p	Radiolocation	5.472, UK11, UK155c, UK2, EU1
gb		8850000000	9000000000	p	Maritime Radionavigation	5.472, UK11, UK155c, UK2, EU1
gb		9000000000	9200000000	p	Aeronautical Radionavigation	5.337, UK11, UK119, UK155c, UK4.52, EU1, UK214, 5.473A
gb		9000000000	9200000000	p	Radiolocation	UK11, UK119, UK155c, UK4.52, EU1, UK214, 5.473A
gb		9200000000	9300000000	p	Radiolocation	5.474, UK11, UK12, UK155c, UK2, EU1, UK214
gb		9200000000	9300000000	p	Maritime Radionavigation	5.472, 5.474, UK11, UK12, UK120, UK155c, UK184, UK2, EU1, UK214
gb		9300000000	9500000000	p	Radionavigation	5.427, 5.474, 5.475, 5.476A, UK11, UK12, UK120, UK122, UK155c, UK184, UK4.53, EU1, 5.475A, 5.475B
gb		9300000000	9500000000	p	Radiolocation	5.427, 5.474, 5.475, 5.476A, UK11, UK12, UK122, UK155c, UK4.53, EU1, UK229, 5.475A, 5.475B
gb		9300000000	9500000000	p	Earth Exploration-Satellite (active)	5.427, 5.474, 5.475, 5.476A, UK11, UK12, UK122, UK155c, UK4.53, EU1, 5.475A, 5.475B
gb		9300000000	9500000000	p	Space Research (active)	5.427, 5.474, 5.475, 5.476A, UK11, UK12, UK122, UK155c, UK4.53, EU1, 5.475A, 5.475B
gb		9500000000	9800000000	p	Radiolocation	5.476A, UK11, UK155d, UK2, EU1
gb		9500000000	9800000000	p	Earth Exploration-Satellite (active)	5.476A, UK11, UK155d, UK2, EU1
gb		9500000000	9800000000	p	Space Research (active)	5.476A, UK11, UK155d, UK2, EU1
gb		9800000000	9900000000	p	Radiolocation	UK11, UK155d, UK2, EU1, 5.478A, 5.478B
gb		9800000000	9900000000	s	Earth Exploration-Satellite (active)	UK11, UK155d, UK2, EU1, 5.478A, 5.478B
gb		9800000000	9900000000	s	Space Research (active)	UK11, UK155d, UK2, EU1, 5.478A, 5.478B
gb		9900000000	10000000000	p	Radiolocation	5.479, UK11, UK155d, UK2, EU1
gb		10000000000	10125000000	p	Mobile	5.479, UK11, UK155d, UK2, UK8, EU1, UK5.40
gb		10000000000	10125000000	p	Radiolocation	5.479, UK11, UK155d, UK2, EU1, UK5.40
gb		10000000000	10125000000	s	Amateur	5.479, UK11, UK155d, UK2, UK7, EU1, UK5.40
gb		10000000000	10125000000	p	Fixed	5.479, UK11, UK155d, UK2, EU1, UK5.40
gb		10125000000	10225000000	p	Fixed	UK11, UK155d, UK2, UK204, EU1, UK5.41
gb		10125000000	10225000000	p	Radiolocation	UK11, UK155d, UK2, UK204, EU1, UK5.41
gb		10125000000	10225000000	p	Mobile	UK11, UK155d, UK2, UK8, UK204, EU1, UK5.41
gb		10225000000	10450000000	p	Mobile	5.479, UK11, UK155e, UK2, UK27, UK8, UK3.25, EU1, UK5.42
gb		10225000000	10450000000	p	Radiolocation	5.479, UK11, UK155e, UK2, UK27, UK3.25, EU1, UK5.42
gb		10225000000	10450000000	s	Amateur	5.479, UK11, UK155e, UK2, UK27, UK7, UK3.25, EU1, UK5.42
gb		10450000000	10475000000	p	Mobile	UK11, UK155e, UK2, UK8, UK3.25, EU1, UK5.43
gb		10450000000	10475000000	p	Radiolocation	UK11, UK155e, UK2, UK3.25, EU1, UK5.43
gb		10450000000	10475000000	s	Amateur	UK11, UK155e, UK2, UK7, UK3.25, EU1, UK5.43
gb		10450000000	10475000000	s	Amateur-Satellite	UK11, UK155e, UK2, UK7, UK3.25, EU1, UK5.43
gb		10475000000	10500000000	p	Fixed	UK11, UK155e, UK2, UK205, EU1, UK5.43
gb		10475000000	10500000000	p	Radiolocation	UK11, UK155e, UK2, UK205, EU1, UK5.43
gb		10475000000	10500000000	p	Mobile	UK11, UK155e, UK2, UK8, UK205, EU1, UK5.43
gb		10475000000	10500000000	s	Amateur-Satellite	UK11, UK155e, UK2, UK7, UK205, EU1, UK5.43
gb		10500000000	10550000000	p	Fixed	UK1, UK205, EU11, EU1
gb		10500000000	10550000000	p	Mobile	UK1, UK11, UK8, UK205, EU1
gb		10500000000	10550000000	s	Radiolocation	UK1, UK11, UK123, UK205, EU1
gb		10550000000	10600000000	p	Fixed	UK1, UK11, UK205, EU1
gb		10550000000	10600000000	p	Mobile except aeronautical mobile	UK1, UK11, UK8, UK205, EU1
gb		10550000000	10600000000	s	Radiolocation	UK1, UK11, UK123, UK205, EU1
gb		10600000000	10680000000	p	Earth Exploration-Satellite (passive)	5.149, 5.482, UK1, UK10, UK11, 5.482A
gb		10600000000	10680000000	p	Fixed	5.149, 5.482, UK1, UK10, UK11, 5.482A
gb		10600000000	10680000000	p	Mobile except aeronautical mobile	5.149, 5.482, UK1, UK10, UK11, UK8, 5.482A
gb		10600000000	10680000000	p	Radio Astronomy	5.149, 5.482, UK1, UK10, UK11, 5.482A
gb		10600000000	10680000000	p	Space Research (passive)	5.149, 5.482, UK1, UK10, UK11, 5.482A
gb		10600000000	10680000000	s	Radiolocation	5.149, 5.482, UK1, UK10, UK11, UK126, 5.482A
gb		10680000000	10700000000	p	Earth Exploration-Satellite (passive)	5.340, UK1, UK10, UK11
gb		10680000000	10700000000	p	Radio Astronomy	5.340, UK1, UK10, UK11
gb		10680000000	10700000000	s	Radiolocation	5.340, UK1, UK10, UK11, UK126
gb		10680000000	10700000000	p	Space Research (passive)	5.340, UK1, UK10, UK11
gb		10700000000	11700000000	p	Fixed	5.441, UK1, UK101, UK143
gb		10700000000	11700000000	p	Mobile except aeronautical mobile	5.441, UK1, UK143
gb		10700000000	11700000000	p	Fixed-Satellite	5.441, 5.484, 5.484A, UK1, UK143
gb		11700000000	12500000000	p	Fixed	5.487, 5.487A, 5.492, UK1, UK129, UK143, UK27
gb		11700000000	12500000000	p	Broadcasting-Satellite	5.487, 5.487A, 5.492, UK1, UK129, UK143, UK27
gb		11700000000	12500000000	s	Mobile except aeronautical mobile	5.487, 5.487A, 5.492, UK1, UK129, UK143, UK27
gb		12500000000	12750000000	p	Fixed-Satellite	5.484A, UK1, UK129
gb		12750000000	13250000000	p	Fixed	UK1, UK128, UK129
gb		12750000000	13250000000	p	Fixed-Satellite	5.441, UK1, UK129
gb		12750000000	13250000000	p	Mobile	UK1, UK129
gb		12750000000	13250000000	s	Space Research (deep space)	UK1, UK129
gb		13250000000	13400000000	p	Aeronautical Radionavigation	5.497, UK4.54
gb		13250000000	13400000000	s	Space Research	UK4.54
gb		13400000000	13750000000	p	Earth Exploration-Satellite (active)	5.501B, UK11, UK2
gb		13400000000	13750000000	p	Radiolocation	5.501B, UK11, UK2
gb		13400000000	13750000000	s	Standard Frequency and Time Signal-Satellite	5.501B, UK11, UK2
gb		13400000000	13750000000	p	Space Research (active)	5.501A, 5.501B, UK11, UK2
gb		13750000000	14000000000	p	Fixed-Satellite	5.484A, 5.502, 5.503, UK11, UK187, UK4.55
gb		13750000000	14000000000	p	Radiolocation	5.502, 5.503, UK11, UK4.55
gb		13750000000	14000000000	s	Standard Frequency and Time Signal-Satellite	5.502, 5.503, UK11, UK4.55
gb		13750000000	14000000000	s	Space Research	5.502, 5.503, UK11, UK4.55
gb		13750000000	14000000000	s	Earth Exploration-Satellite	5.502, 5.503, UK11, UK4.55
gb		14000000000	14250000000	p	Fixed-Satellite	5.457A, 5.484A, 5.504A, UK1
gb		14000000000	14250000000	p	Radionavigation	5.504, 5.504A, UK1
gb		14000000000	14250000000	s	Space Research	5.504A, UK1
gb		14000000000	14250000000	s	Mobile-Satellite	5.504A, 5.506A, UK1
gb		14250000000	14300000000	p	Fixed-Satellite	5.504A, 5.508, 5.509, UK1
gb		14250000000	14300000000	p	Radionavigation	5.504, 5.504A, 5.508, 5.509, UK1
gb		14250000000	14300000000	p	Fixed	5.504A, 5.508, 5.509, UK1
gb		14250000000	14300000000	p	Mobile except aeronautical mobile	5.504A, 5.508, 5.509, UK1
gb		14250000000	14300000000	s	Space Research	5.504A, 5.508, 5.509, UK1
gb		14250000000	14300000000	s	Mobile-Satellite	5.504A, 5.506A, 5.508, 5.508A, 5.509, UK1
gb		14300000000	14400000000	p	Fixed	5.504A, UK1
gb		14300000000	14400000000	p	Fixed-Satellite	5.457A, 5.484A, 5.504A, UK1
gb		14300000000	14400000000	p	Mobile except aeronautical mobile	5.504A, UK1
gb		14300000000	14400000000	s	Radionavigation-Satellite	5.504A, UK1
gb		14300000000	14400000000	s	Mobile-Satellite	5.504A, 5.506A, 5.509A, UK1
gb		14400000000	14470000000	p	Fixed	5.504A, UK1
gb		14400000000	14470000000	p	Fixed-Satellite	5.457A, 5.484A, 5.504A, UK1
gb		14400000000	14470000000	p	Mobile except aeronautical mobile	5.504A, UK1
gb		14400000000	14470000000	s	Space Research	5.504A, UK1
gb		14400000000	14470000000	s	Mobile-Satellite	5.504A, 5.506A, 5.509A, UK1
gb		14470000000	14500000000	p	Fixed	5.149, 5.504A, UK1
gb		14470000000	14500000000	p	Fixed-Satellite	5.149, 5.457A, 5.484A, 5.504A, UK1
gb		14470000000	14500000000	p	Mobile except aeronautical mobile	5.149, 5.504A, UK1
gb		14470000000	14500000000	s	Radio Astronomy	5.149, 5.504A, UK1, UK10
gb		14470000000	14500000000	s	Mobile-Satellite	5.149, 5.504A, 5.504B, 5.506A, 5.509A, UK1
gb		14500000000	14620000000	p	Fixed	UK1, UK101
gb		14500000000	14620000000	p	Mobile	UK1
gb		14500000000	14620000000	s	Space Research	UK1
gb		14620000000	15230000000	p	Fixed	5.339, UK2
gb		14620000000	15230000000	p	Mobile	5.339, UK2
gb		15230000000	15350000000	p	Fixed	5.339, UK1, UK101
gb		15230000000	15350000000	p	Mobile	5.339, UK1
gb		15350000000	15400000000	p	Earth Exploration-Satellite (passive)	5.340, UK1
gb		15350000000	15400000000	p	Radio Astronomy	5.340, UK1, UK10
gb		15350000000	15400000000	p	Space Research (passive)	5.340, UK1
gb		15400000000	15430000000	p	Aeronautical Radionavigation	5.511D, UK4.56
gb		15400000000	15430000000	p	Radiolocation	5.511D, UK4.56
gb		15430000000	15630000000	p	Fixed-Satellite	5.511A, 5.511C, UK4.57
gb		15430000000	15630000000	p	Aeronautical Radionavigation	5.511C, UK4.57
gb		15430000000	15630000000	p	Radiolocation	5.511C, UK4.57
gb		15630000000	15700000000	p	Aeronautical Radionavigation	5.511C, UK4.58
gb		15630000000	15700000000	p	Radiolocation	5.511C, UK4.58
gb		15700000000	16600000000	p	Radiolocation	UK2
gb		16600000000	17100000000	p	Radiolocation	UK2
gb		16600000000	17100000000	s	Space Research (deep space)	UK2
gb		17100000000	17200000000	p	Radiolocation	UK11, UK2
gb		17200000000	17300000000	p	Radiolocation	5.513A, UK11, UK2
gb		17200000000	17300000000	p	Earth Exploration-Satellite (active)	5.513A, UK11, UK2
gb		17200000000	17300000000	p	Mobile	5.513A, UK11, UK2
gb		17200000000	17300000000	p	Space Research (active)	5.513A, UK11, UK2
gb		17300000000	17700000000	p	Fixed-Satellite	5.516, 5.516A, 5.516B, UK1
gb		17300000000	17700000000	p	Fixed	UK1, UK131
