region	sub-table	lower_frequency	upper_frequency	service	category	footnotes	applications
hu		1625000	1635000	-			Land mobile,  Point-to-Point,  Radiolocation (military)
hu		1625000	1635000	FIXED	p		
hu		1625000	1635000	LAND MOBILE	p		
hu		1625000	1635000	RADIOLOCATION	p		
hu		1635000	1800000	-			Fixed,  Land mobile
hu		1635000	1800000	FIXED	p		
hu		1635000	1800000	LAND MOBILE	p		
hu		1800000	1810000	-			Fixed,  Land mobile
hu		1800000	1810000	FIXED	p		
hu		1800000	1810000	LAND MOBILE	p		
hu		1810000	1850000	-			Amateur
hu		1810000	1850000	AMATEUR	p		
hu		1850000	2000000	-			Aeronautical navigation,  Amateur,  Fixed,  Land mobile
hu		1850000	2000000	AERONAUTICAL RADIONAVIGATION	p		
hu		1850000	2000000	Amateur	s		
hu		1850000	2000000	FIXED	p		
hu		1850000	2000000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
hu		1850000	2000000	RADIODETERMINATION	p		
hu		2000000	2025000	-			Aeronautical navigation,  Fixed,  Land mobile
hu		2000000	2025000	FIXED	p		
hu		2000000	2025000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
hu		2000000	2025000	RADIODETERMINATION	p		
hu		2025000	2045000	-			Aeronautical navigation,  Fixed,  Land mobile
hu		2025000	2045000	FIXED	p		
hu		2025000	2045000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
hu		2025000	2045000	RADIODETERMINATION	p		
hu		2045000	2160000	-			Aeronautical navigation,  Fixed,  Land mobile
hu		2045000	2160000	FIXED	p		
hu		2045000	2160000	LAND MOBILE	p		
hu		2045000	2160000	RADIODETERMINATION	p		
hu		2160000	2170000	-			Digital cellular
hu		2160000	2170000	FIXED	p		
hu		2160000	2170000	MOBILE	p		
hu		2170000	2200000	-			Radiolocation (military),  CGC
hu		2170000	2200000	Radiolocation	s		
hu		2170000	2200000	Mobile-Satellite (space-to-Earth)	s		
hu		2170000	2200000	Mobile	s		
hu		2200000	2245000	-			Radiolocation (military),  Earth exploration-satellite,  Land military systems,  DSC,  Maritime communications,  GMDSS,  SAR (communications),  Aeronautical navigation,  Fixed
hu		2200000	2245000	Radiolocation	s		
hu		2200000	2245000	Mobile	s		
hu		2200000	2245000	Earth Exploration-Satellite (space-to-Earth)	s		
hu		2200000	2245000	Space Research (space-to-Earth)	s		
hu		2200000	2245000	MARITIME MOBILE	p		
hu		2200000	2245000	MOBILE (DISTRESS AND CALLING)	p		
hu		2200000	2245000	MARITIME MOBILE	p		
hu		2200000	2245000	FIXED	p		
hu		2200000	2245000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
hu		2200000	2245000	RADIODETERMINATION	p		
hu		2245000	2290000	-			Point-to-Point,  Earth exploration-satellite,  Radiodetermination applications
hu		2245000	2290000	Radiolocation	s		
hu		2245000	2290000	Earth Exploration-Satellite (space-to-Earth)	s		
hu		2245000	2290000	Space Research (space-to-Earth)	s		
hu		2245000	2290000	FIXED	p		
hu		2290000	2300000	-			Radiolocation (military)
hu		2290000	2300000	RADIOLOCATION	p		
hu		2290000	2300000	SPACE RESEARCH (SPACE-TO-EARTH)	p		
hu		2300000	2400000	-			
hu		2300000	2400000	MOBILE	p		
hu		2300000	2400000	AMATEUR	p		
hu		2300000	2400000	RADIOLOCATION	p		
hu		2300000	2400000	FIXED	p		
hu		2400000	2450000	-			Fixed,  Land military systems,  Standard frequency and time signal,  Inland waterway communications,  Point-to-Multipoint,  Point-to-Point,  Maritime communications,  Aeronautical communications
hu		2400000	2450000	FIXED	p		
hu		2400000	2450000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
hu		2400000	2450000	STANDARD FREQUENCY AND TIME SIGNAL	p		
hu		2400000	2450000	Space Research	s		
hu		2400000	2450000	STANDARD FREQUENCY AND TIME SIGNAL	p		
hu		2400000	2450000	MARITIME MOBILE	p		
hu		2400000	2450000	AERONAUTICAL MOBILE (R)	p		
hu		2450000	2483500	-			Fixed,  Land military systems,  Standard frequency and time signal,  Inland waterway communications,  Point-to-Point,  Maritime communications,  Aeronautical communications
hu		2450000	2483500	FIXED	p		
hu		2450000	2483500	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
hu		2450000	2483500	STANDARD FREQUENCY AND TIME SIGNAL	p		
hu		2450000	2483500	Space Research	s		
hu		2450000	2483500	MARITIME MOBILE	p		
hu		2450000	2483500	AERONAUTICAL MOBILE (R)	p		
hu		2483500	2500000	-			Fixed,  Land military systems,  Standard frequency and time signal,  Inland waterway communications,  Point-to-Multipoint,  Point-to-Point,  Maritime communications,  Aeronautical communications
hu		2483500	2500000	FIXED	p		
hu		2483500	2500000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
hu		2483500	2500000	STANDARD FREQUENCY AND TIME SIGNAL	p		
hu		2483500	2500000	Space Research	s		
hu		2483500	2500000	MARITIME MOBILE	p		
hu		2483500	2500000	AERONAUTICAL MOBILE (R)	p		
hu		2500000	2520000	-			Fixed,  Land military systems,  Standard frequency and time signal,  Inland waterway communications,  Point-to-Multipoint,  Point-to-Point,  Maritime communications,  Aeronautical communications
hu		2500000	2520000	FIXED	p		
hu		2500000	2520000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
hu		2500000	2520000	STANDARD FREQUENCY AND TIME SIGNAL	p		
hu		2500000	2520000	Space Research	s		
hu		2500000	2520000	MARITIME MOBILE	p		
hu		2500000	2520000	AERONAUTICAL MOBILE (R)	p		
hu		2520000	2655000	-			Fixed,  Land military systems,  Standard frequency and time signal,  Inland waterway communications,  Point-to-Multipoint,  Point-to-Point,  Maritime communications,  Aeronautical communications
hu		2520000	2655000	FIXED	p		
hu		2520000	2655000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
hu		2520000	2655000	STANDARD FREQUENCY AND TIME SIGNAL	p		
hu		2520000	2655000	Space Research	s		
hu		2520000	2655000	MARITIME MOBILE	p		
hu		2520000	2655000	AERONAUTICAL MOBILE (R)	p		
hu		2655000	2670000	-			Fixed,  Land military systems,  Standard frequency and time signal,  Inland waterway communications,  Point-to-Multipoint,  Point-to-Point,  Maritime communications,  Aeronautical communications
hu		2655000	2670000	FIXED	p		
hu		2655000	2670000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
hu		2655000	2670000	STANDARD FREQUENCY AND TIME SIGNAL	p		
hu		2655000	2670000	Space Research	s		
hu		2655000	2670000	MARITIME MOBILE	p		
hu		2655000	2670000	AERONAUTICAL MOBILE (R)	p		
hu		2670000	2690000	-			Fixed,  Land military systems,  Standard frequency and time signal,  Inland waterway communications,  Point-to-Multipoint,  Point-to-Point,  Maritime communications,  Aeronautical communications
hu		2670000	2690000	FIXED	p		
hu		2670000	2690000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
hu		2670000	2690000	STANDARD FREQUENCY AND TIME SIGNAL	p		
hu		2670000	2690000	Space Research	s		
hu		2670000	2690000	MARITIME MOBILE	p		
hu		2670000	2690000	AERONAUTICAL MOBILE (R)	p		
hu		2690000	2700000	-			Fixed,  Land military systems,  Standard frequency and time signal,  Inland waterway communications,  Point-to-Multipoint,  Point-to-Point,  Maritime communications,  Aeronautical communications
hu		2690000	2700000	FIXED	p		
hu		2690000	2700000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
hu		2690000	2700000	STANDARD FREQUENCY AND TIME SIGNAL	p		
hu		2690000	2700000	Space Research	s		
hu		2690000	2700000	MARITIME MOBILE	p		
hu		2690000	2700000	AERONAUTICAL MOBILE (R)	p		
hu		2700000	2900000	-			Fixed,  Land military systems,  Standard frequency and time signal,  Inland waterway communications,  Point-to-Multipoint,  Point-to-Point,  Maritime communications,  Aeronautical communications
hu		2700000	2900000	FIXED	p		
hu		2700000	2900000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
hu		2700000	2900000	STANDARD FREQUENCY AND TIME SIGNAL	p		
hu		2700000	2900000	Space Research	s		
hu		2700000	2900000	MARITIME MOBILE	p		
hu		2700000	2900000	AERONAUTICAL MOBILE (R)	p		
hu		2900000	3025000	-			Fixed,  Land military systems,  Standard frequency and time signal,  Inland waterway communications,  Point-to-Multipoint,  Point-to-Point,  Maritime communications,  Aeronautical communications
hu		2900000	3025000	FIXED	p		
hu		2900000	3025000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
hu		2900000	3025000	STANDARD FREQUENCY AND TIME SIGNAL	p		
hu		2900000	3025000	Space Research	s		
hu		2900000	3025000	MARITIME MOBILE	p		
hu		2900000	3025000	AERONAUTICAL MOBILE (R)	p		
hu		3022900	3023100	-			GMDSS,  SAR (communications)
hu		3022900	3023100		p		
hu		3025000	3155000	-			AGA communications (military)
hu		3025000	3155000	AERONAUTICAL MOBILE (OR)	p		
hu		3155000	3200000	-			Inductive applications,  Land military systems,  Point-to-Point,  Short Range Devices
hu		3155000	3200000	FIXED	p		
hu		3155000	3200000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
hu		3200000	3230000	-			Inductive applications,  Land military systems,  Point-to-Multipoint,  Point-to-Point,  Short Range Devices
hu		3200000	3230000	FIXED	p		
hu		3200000	3230000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
hu		3230000	3400000	-			Inductive applications,  Inland waterway communications,  Land military systems,  Point-to-Multipoint,  Point-to-Point,  Short Range Devices
hu		3230000	3400000	FIXED	p		
hu		3230000	3400000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
hu		3400000	3500000	-			Aeronautical communications,  AGA communications (military)
hu		3400000	3500000	AERONAUTICAL MOBILE (R)	p		
hu		3500000	3800000	-			Amateur,  Inland waterway communications,  Land military systems,  Point-to-Point
hu		3500000	3800000	AMATEUR	p		
hu		3500000	3800000	FIXED	p		
hu		3500000	3800000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
hu		3800000	3900000	-			AGA communications (military),  Land military systems,  Point-to-Multipoint,  Point-to-Point
hu		3800000	3900000	AERONAUTICAL MOBILE (OR)	p		
hu		3800000	3900000	FIXED	p		
hu		3800000	3900000	LAND MOBILE	p		
hu		3900000	3950000	-			AGA communications (military)
hu		3900000	3950000	AERONAUTICAL MOBILE (OR)	p		
hu		3950000	4000000	-			Broadcasting
hu		3950000	4000000	BROADCASTING	p		
hu		4000000	4063000	-			Land military systems,  Maritime communications,  Point-to-Multipoint,  Point-to-Point
hu		4000000	4063000	FIXED	p		
hu		4000000	4063000	MARITIME MOBILE	p		
hu		4063000	4438000	-			Maritime communications,  Point-to-Multipoint,  Point-to-Point
hu		4063000	4438000	Fixed	s		
hu		4063000	4438000	MARITIME MOBILE	p		
hu		4124990	4125010	-			SAR (communications)
hu		4124990	4125010		p		
hu		4177490	4177510	-			GMDSS
hu		4177490	4177510		p		
hu		4207490	4207510	-			DSC
hu		4207490	4207510		p		
hu		4209490	4209510	-			MSI
hu		4209490	4209510		p		
hu		4209990	4210010	-			MSI
hu		4209990	4210010		p		
hu		4438000	4650000	-			Inland waterway communications,  Land military systems,  Point-to-Multipoint,  Point-to-Point
hu		4438000	4650000	FIXED	p		
hu		4438000	4650000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
hu		4514990	4515010	-			Euroloop
hu		4514990	4515010		p		
hu		4650000	4700000	-			Aeronautical communications
hu		4650000	4700000	AERONAUTICAL MOBILE (R)	p		
hu		4700000	4750000	-			AGA communications (military)
hu		4700000	4750000	AERONAUTICAL MOBILE (OR)	p		
hu		4750000	4850000	-			AGA communications (military),  Land military systems,  Point-to-Multipoint,  Point-to-Point
hu		4750000	4850000	AERONAUTICAL MOBILE (OR)	p		
hu		4750000	4850000	FIXED	p		
hu		4750000	4850000	LAND MOBILE	p		
hu		4850000	4995000	-			Land military systems,  Point-to-Multipoint,  Point-to-Point
hu		4850000	4995000	FIXED	p		
hu		4850000	4995000	LAND MOBILE	p		
hu		4995000	5003000	-			Standard frequency and time signal
hu		4995000	5003000	STANDARD FREQUENCY AND TIME SIGNAL	p		
hu		5003000	5005000	-			Standard frequency and time signal
hu		5003000	5005000	Space Research	s		
hu		5003000	5005000	STANDARD FREQUENCY AND TIME SIGNAL	p		
hu		5005000	5060000	-			Point-to-Multipoint,  Point-to-Point
hu		5005000	5060000	FIXED	p		
hu		5060000	5250000	-			Land military systems,  Point-to-Multipoint,  Point-to-Point
hu		5060000	5250000	FIXED	p		
hu		5060000	5250000	Mobile except aeronautical mobile	s		
hu		5250000	5450000	-			Inland waterway communications,  Land military systems,  Point-to-Multipoint,  Point-to-Point
hu		5250000	5450000	FIXED	p		
hu		5250000	5450000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
hu		5450000	5480000	-			AGA communications (military),  Land military systems,  Point-to-Multipoint,  Point-to-Point
hu		5450000	5480000	AERONAUTICAL MOBILE (OR)	p		
hu		5450000	5480000	FIXED	p		
hu		5450000	5480000	LAND MOBILE	p		
hu		5480000	5680000	-			AGA communications (civil)
hu		5480000	5680000	AERONAUTICAL MOBILE (R)	p		
hu		5679900	5680100	-			SAR (communications)
hu		5679900	5680100		p		
hu		5679990	5680010	-			GMDSS
hu		5679990	5680010		p		
hu		5680000	5730000	-			AGA communications (military)
hu		5680000	5730000	AERONAUTICAL MOBILE (OR)	p		
hu		5730000	5900000	-			Land military systems,  Point-to-Multipoint,  Point-to-Point
hu		5730000	5900000	FIXED	p		
hu		5730000	5900000	LAND MOBILE	p		
hu		5900000	5950000	-			Land military systems,  Point-to-Multipoint,  Point-to-Point
hu		5900000	5950000	BROADCASTING	p		
hu		5900000	5950000	FIXED	p		
hu		5900000	5950000	LAND MOBILE	p		
hu		5950000	6200000	-			Broadcasting,  Point-to-Point
hu		5950000	6200000	BROADCASTING	p		
hu		5950000	6200000	Fixed	s		
hu		5950000	6200000	Land Mobile	s		
hu		6200000	6525000	-			Maritime communications
hu		6200000	6525000	MARITIME MOBILE	p		
hu		6214990	6215010	-			GMDSS
hu		6214990	6215010		p		
hu		6267990	6268010	-			GMDSS
hu		6267990	6268010		p		
hu		6311990	6312010	-			DSC
hu		6311990	6312010		p		
hu		6313990	6314010	-			MSI
hu		6313990	6314010		p		
hu		6525000	6685000	-			Aeronautical communications
hu		6525000	6685000	AERONAUTICAL MOBILE (R)	p		
hu		6685000	6765000	-			AGA communications (military)
hu		6685000	6765000	AERONAUTICAL MOBILE (OR)	p		
hu		6765000	7000000	-			Inland waterway communications,  Land military systems,  Point-to-Multipoint,  Point-to-Point
hu		6765000	7000000	FIXED	p		
hu		6765000	7000000	Land Mobile	s		
hu		6765000	7000000	MARITIME MOBILE	p		
hu		6765000	6795000	-			Inductive applications,  ISM,  Non-specific SRDs
hu		6765000	6795000		p		
hu		7000000	7100000	-			Amateur,  Amateur-satellite
hu		7000000	7100000	AMATEUR	p		
hu		7000000	7100000	AMATEUR-SATELLITE	p		
hu		7100000	7200000	-			Amateur,  Broadcasting,  Point-to-Point
hu		7100000	7200000	Amateur	s		
hu		7100000	7200000	BROADCASTING	p		
hu		7100000	7200000	Fixed	s		
hu		7100000	7200000	Land Mobile	s		
hu		7200000	7300000	-			Broadcasting,  Point-to-Point
hu		7200000	7300000	BROADCASTING	p		
hu		7200000	7300000	Fixed	s		
hu		7200000	7300000	Land Mobile	s		
hu		7300000	7350000	-			Inductive applications,  Land military systems,  Point-to-Point
hu		7300000	7350000	BROADCASTING	p		
hu		7300000	7350000	FIXED	p		
hu		7300000	7350000	Land Mobile	s		
hu		7350000	8100000	-			Inductive applications,  Land military systems,  Point-to-Multipoint,  Point-to-Point
hu		7350000	8100000		p		
hu		7350000	7400000	-			
hu		7350000	7400000	BROADCASTING	p		
hu		7350000	7400000	FIXED	p		
hu		7350000	7400000	Land Mobile	s		
hu		7400000	7450000	-			
hu		7400000	7450000	BROADCASTING	p		
hu		7400000	7450000	FIXED	p		
hu		7400000	7450000	Land Mobile	s		
hu		7450000	8100000	-			
hu		7450000	8100000	FIXED	p		
hu		7450000	8100000	Land Mobile	s		
hu		8100000	8195000	-			Inductive applications,  Maritime communications,  Point-to-Multipoint,  Point-to-Point
hu		8100000	8195000	FIXED	p		
hu		8100000	8195000	MARITIME MOBILE	p		
hu		8195000	8815000	-			Inductive applications,  Maritime communications,  Point-to-Point
hu		8195000	8815000	MARITIME MOBILE	p		
hu		8290990	8291010	-			GMDSS
hu		8290990	8291010		p		
hu		8314490	8314510	-			DSC
hu		8314490	8314510		p		
hu		8363900	8364100	-			SAR (communications)
hu		8363900	8364100		p		
hu		8376490	8376510	-			GMDSS
hu		8376490	8376510		p		
hu		8416490	8416510	-			MSI
hu		8416490	8416510		p		
hu		8815000	8965000	-			Aeronautical communications,  Inductive applications
hu		8815000	8965000	AERONAUTICAL MOBILE (R)	p		
hu		8965000	9040000	-			AGA communications (military),  Inductive applications
hu		8965000	9040000	AERONAUTICAL MOBILE (OR)	p		
hu		9000000	14000000	-			
hu		9000000	14000000	RADIONAVIGATION	p		
hu		9040000	9400000	-			Inductive applications,  Point-to-Multipoint,  Point-to-Point
hu		9040000	9400000	FIXED	p		
hu		9400000	9500000	-			Inductive applications,  Point-to-Point
hu		9400000	9500000	BROADCASTING	p		
hu		9400000	9500000	FIXED	p		
hu		9500000	9900000	-			Broadcasting,  Point-to-Point
hu		9500000	9900000	BROADCASTING	p		
hu		9500000	9900000	Fixed	s		
hu		9500000	9900000	Land Mobile	s		
hu		9900000	9995000	-			Point-to-Multipoint,  Point-to-Point
hu		9900000	9995000	FIXED	p		
hu		9995000	10003000	-			Standard frequency and time signal
hu		9995000	10003000	STANDARD FREQUENCY AND TIME SIGNAL	p		
hu		10003000	10005000	-			Standard frequency and time signal
hu		10003000	10005000	Space Research	s		
hu		10003000	10005000	STANDARD FREQUENCY AND TIME SIGNAL	p		
hu		10003000	10003010	-			SAR (communications),  SAR (navigation)
hu		10003000	10003010		p		
hu		10005000	10100000	-			Aeronautical communications
hu		10005000	10100000	AERONAUTICAL MOBILE (R)	p		
hu		10100000	10150000	-			Amateur,  Point-to-Multipoint,  Point-to-Point
hu		10100000	10150000	Amateur	s		
hu		10100000	10150000	FIXED	p		
hu		10150000	11175000	-			Aeronautical communications,  Point-to-Multipoint,  Point-to-Point
hu		10150000	11175000	FIXED	p		
hu		10150000	11175000	Mobile except aeronautical mobile (R)	s		
hu		10200000	11000000	-			Inductive applications
hu		10200000	11000000		p		
hu		11175000	11275000	-			AGA communications (military)
hu		11175000	11275000	AERONAUTICAL MOBILE (OR)	p		
hu		11275000	11400000	-			Aeronautical communications,  AGA communications (military)
hu		11275000	11400000	AERONAUTICAL MOBILE (R)	p		
hu		11400000	11600000	-			Point-to-Multipoint,  Point-to-Point
hu		11400000	11600000	FIXED	p		
hu		11600000	11650000	-			
hu		11600000	11650000	BROADCASTING	p		
hu		11650000	12050000	-			Broadcasting,  Point-to-Point
hu		11650000	12050000	BROADCASTING	p		
hu		12050000	12100000	-			
hu		12050000	12100000	BROADCASTING	p		
hu		12100000	12230000	-			Point-to-Multipoint,  Point-to-Point
hu		12100000	12230000	FIXED	p		
hu		12230000	13200000	-			Maritime communications
hu		12230000	13200000	MARITIME MOBILE	p		
hu		12289990	12290010	-			GMDSS
hu		12289990	12290010		p		
hu		12519990	12520010	-			GMDSS
hu		12519990	12520010		p		
hu		12576990	12577010	-			DSC
hu		12576990	12577010		p		
hu		12578990	12579010	-			MSI
hu		12578990	12579010		p		
hu		13200000	13260000	-			AGA communications (military)
hu		13200000	13260000	AERONAUTICAL MOBILE (OR)	p		
hu		13260000	13360000	-			Aeronautical communications
hu		13260000	13360000	AERONAUTICAL MOBILE (R)	p		
hu		13360000	13410000	-			Point-to-Multipoint,  Point-to-Point,  Radio astronomy
hu		13360000	13410000	FIXED	p		
hu		13360000	13410000	RADIO ASTRONOMY	p		
hu		13410000	13570000	-			Broadcasting,  Point-to-Multipoint,  Point-to-Point
hu		13410000	13570000	FIXED	p		
hu		13410000	13570000	Mobile except aeronautical mobile (R)	s		
hu		13552990	13553010	-			Inductive applications,  Short Range Devices
hu		13552990	13553010		p		
hu		13553000	13567000	-			ISM
hu		13553000	13567000		p		
hu		13570000	13600000	-			Land military systems,  Point-to-Point
hu		13570000	13600000	BROADCASTING	p		
hu		13570000	13600000	FIXED	p		
hu		13570000	13600000	Mobile except aeronautical mobile (R)	s		
hu		13600000	13800000	-			Broadcasting,  Point-to-Point
hu		13600000	13800000	BROADCASTING	p		
hu		13600000	13800000	Fixed	s		
hu		13600000	13800000	Mobile	s		
hu		13800000	13870000	-			Land military systems,  Point-to-Point
hu		13800000	13870000	BROADCASTING	p		
hu		13800000	13870000	FIXED	p		
hu		13800000	13870000	Mobile except aeronautical mobile (R)	s		
hu		13870000	14000000	-			Land military systems,  Point-to-Multipoint,  Point-to-Point
hu		13870000	14000000	FIXED	p		
hu		13870000	14000000	Mobile except aeronautical mobile (R)	s		
hu		14000000	14250000	-			Amateur,  Amateur-satellite
hu		14000000	14250000	AMATEUR	p		
hu		14000000	14250000	AMATEUR-SATELLITE	p		
hu		14250000	14350000	-			Amateur
hu		14250000	14350000	AMATEUR	p		
hu		14350000	14990000	-			Land military systems,  Point-to-Multipoint,  Point-to-Point
hu		14350000	14990000	FIXED	p		
hu		14350000	14990000	Mobile except aeronautical mobile (R)	s		
hu		14990000	15005000	-			Standard frequency and time signal
hu		14990000	15005000	STANDARD FREQUENCY AND TIME SIGNAL	p		
hu		14992990	14993010	-			SAR (communications),  SAR (navigation)
hu		14992990	14993010		p		
hu		15005000	15010000	-			Standard frequency and time signal
hu		15005000	15010000	Space Research	s		
hu		15005000	15010000	STANDARD FREQUENCY AND TIME SIGNAL	p		
hu		15010000	15100000	-			AGA communications (military)
hu		15010000	15100000	AERONAUTICAL MOBILE (OR)	p		
hu		15100000	15600000	-			Broadcasting
hu		15100000	15600000	BROADCASTING	p		
hu		15600000	15800000	-			Point-to-Point
hu		15600000	15800000	BROADCASTING	p		
hu		15600000	15800000	FIXED	p		
hu		15800000	16360000	-			Point-to-Multipoint,  Point-to-Point
hu		15800000	16360000	FIXED	p		
