region	sub-table	lower_frequency	upper_frequency	service	category	footnotes	applications
at		5275000	5450000	FIXED	p		
at		5450000	5480000	-			
at		5450000	5480000	LAND MOBILE	p		
at		5450000	5480000	FIXED	p		
at		5450000	5480000	AERONAUTICAL MOBILE (OR)	p		
at		5480000	5680000	-			
at		5480000	5680000	Land Mobile	s		
at		5480000	5680000	AERONAUTICAL MOBILE (R)	p		
at		5680000	5730000	-			
at		5680000	5730000	Land Mobile	s		
at		5680000	5730000	AERONAUTICAL MOBILE (OR)	p		
at		5680000	5680001	-			Aeronautical communications
at		5680000	5680001		p		
at		5730000	5900000	-			
at		5730000	5900000	FIXED	p		
at		5730000	5900000	LAND MOBILE	p		
at		5900000	5950000	-			
at		5900000	5950000	BROADCASTING	p		
at		5900000	5950000	Land Mobile	s		
at		5900000	5950000	Fixed	s		
at		5950000	6200000	-			
at		5950000	6200000	BROADCASTING	p		
at		5950000	6200000	Land Mobile	s		
at		6200000	6525000	-			
at		6200000	6525000	Land Mobile	s		
at		6200000	6525000	MARITIME MOBILE	p		
at		6215000	6215001	-			Maritime communications
at		6215000	6215001		p		
at		6268000	6268001	-			Maritime communications
at		6268000	6268001		p		
at		6312000	6312001	-			Maritime communications
at		6312000	6312001		p		
at		6314000	6314001	-			Maritime communications
at		6314000	6314001		p		
at		6525000	6685000	-			
at		6525000	6685000	Land Mobile	s		
at		6525000	6685000	AERONAUTICAL MOBILE (R)	p		
at		6685000	6765000	-			
at		6685000	6765000	Land Mobile	s		
at		6685000	6765000	AERONAUTICAL MOBILE (OR)	p		
at		6765000	7000000	-			
at		6765000	7000000	FIXED	p		
at		6765000	7000000	Mobile except aeronautical mobile (R)	s		
at		6765000	6795000	-			Short Range Devices
at		6765000	6795000		p		
at		7000000	7100000	-			
at		7000000	7100000	AMATEUR-SATELLITE	p		
at		7000000	7100000	AMATEUR	p		
at		7000000	7100000	Land Mobile	s		
at		7200000	7300000	-			
at		7200000	7300000	Land Mobile	s		
at		7200000	7300000	BROADCASTING	p		
at		7300000	7400000	-			
at		7300000	7400000	BROADCASTING	p		
at		7300000	7400000	Fixed	s		
at		7300000	7400000	Land Mobile	s		
at		7300000	7350000	-			Short Range Devices
at		7300000	7350000		p		
at		7350000	7400000	-			Short Range Devices,  Defence systems,  Fixed
at		7350000	7400000		p		
at		7400000	7450000	-			
at		7400000	7450000	BROADCASTING	p		
at		7400000	7450000	Land Mobile	s		
at		7400000	7450000	Fixed	s		
at		7450000	8100000	-			
at		7450000	8100000	Mobile except aeronautical mobile (R)	s		
at		7450000	8100000	FIXED	p		
at		8100000	8195000	-			
at		8100000	8195000	FIXED	p		
at		8100000	8195000	MARITIME MOBILE	p		
at		8100000	8195000	Land Mobile	s		
at		8195000	8815000	-			
at		8195000	8815000	Land Mobile	s		
at		8195000	8815000	MARITIME MOBILE	p		
at		8291000	8291001	-			Maritime communications
at		8291000	8291001		p		
at		8376500	8376501	-			Maritime communications
at		8376500	8376501		p		
at		8414500	8414501	-			Maritime communications
at		8414500	8414501		p		
at		8416500	8416501	-			Maritime communications
at		8416500	8416501		p		
at		8815000	8965000	-			
at		8815000	8965000	AERONAUTICAL MOBILE (R)	p		
at		8815000	8965000	Land Mobile	s		
at		8965000	9040000	-			
at		8965000	9040000	Land Mobile	s		
at		8965000	9040000	AERONAUTICAL MOBILE (OR)	p		
at		9040000	9305000	-			
at		9040000	9305000	FIXED	p		
at		9040000	9305000	Land Mobile	s		
at		9305000	9355000	-			
at		9305000	9355000	FIXED	p		
at		9305000	9355000	Land Mobile	s		
at		9355000	9400000	-			
at		9355000	9400000	Land Mobile	s		
at		9355000	9400000	FIXED	p		
at		9400000	9500000	-			
at		9400000	9500000	BROADCASTING	p		
at		9400000	9500000	Land Mobile	s		
at		9400000	9500000	Fixed	s		
at		9500000	9900000	-			
at		9500000	9900000	Land Mobile	s		
at		9500000	9900000	Fixed	s		
at		9500000	9900000	BROADCASTING	p		
at		9775000	9900000	-			Fixed
at		9775000	9900000		p		
at		9900000	9995000	-			
at		9900000	9995000	Land Mobile	s		
at		9900000	9995000	FIXED	p		
at		9995000	10003000	-			
at		9995000	10003000	STANDARD FREQUENCY AND TIME SIGNAL	p		
at		9995000	10003000	Land Mobile	s		
at		10003000	10005000	-			
at		10003000	10005000	STANDARD FREQUENCY AND TIME SIGNAL	p		
at		10003000	10005000	Land Mobile	s		
at		10003000	10005000	Space Research	s		
at		10005000	10100000	-			
at		10005000	10100000	AERONAUTICAL MOBILE (R)	p		
at		10005000	10100000	Land Mobile	s		
at		10100000	10150000	-			
at		10100000	10150000	FIXED	p		
at		10100000	10150000	Amateur	s		
at		10100000	10150000	Land Mobile	s		
at		10150000	11175000	-			
at		10150000	11175000	FIXED	p		
at		10150000	11175000	Mobile except aeronautical mobile (R)	s		
at		11175000	11275000	-			
at		11175000	11275000	Land Mobile	s		
at		11175000	11275000	AERONAUTICAL MOBILE (OR)	p		
at		11275000	11400000	-			
at		11275000	11400000	AERONAUTICAL MOBILE (R)	p		
at		11275000	11400000	Land Mobile	s		
at		11400000	11600000	-			
at		11400000	11600000	Land Mobile	s		
at		11400000	11600000	FIXED	p		
at		11600000	11650000	-			
at		11600000	11650000	BROADCASTING	p		
at		11600000	11650000	Fixed	s		
at		11600000	11650000	Land Mobile	s		
at		11650000	12050000	-			
at		11650000	12050000	BROADCASTING	p		
at		11650000	12050000	Fixed	s		
at		11650000	12050000	Land Mobile	s		
at		11650000	11700000	-			Fixed
at		11650000	11700000		p		
at		11975000	12050000	-			Fixed
at		11975000	12050000		p		
at		12050000	12100000	-			
at		12050000	12100000	Land Mobile	s		
at		12050000	12100000	Fixed	s		
at		12050000	12100000	BROADCASTING	p		
at		12100000	12230000	-			
at		12100000	12230000	FIXED	p		
at		12100000	12230000	Land Mobile	s		
at		12230000	13200000	-			
at		12230000	13200000	MARITIME MOBILE	p		
at		12230000	13200000	Land Mobile	s		
at		12290000	12290001	-			Maritime communications
at		12290000	12290001		p		
at		12500000	13200000	-			Short Range Devices
at		12500000	13200000		p		
at		12520000	12520001	-			Maritime communications
at		12520000	12520001		p		
at		12577000	12577001	-			Maritime communications
at		12577000	12577001		p		
at		12579000	12579001	-			Maritime communications
at		12579000	12579001		p		
at		13200000	13260000	-			
at		13200000	13260000	AERONAUTICAL MOBILE (OR)	p		
at		13200000	13260000	Land Mobile	s		
at		13260000	13360000	-			
at		13260000	13360000	AERONAUTICAL MOBILE (R)	p		
at		13260000	13360000	Land Mobile	s		
at		13360000	13410000	-			
at		13360000	13410000	FIXED	p		
at		13360000	13410000	Land Mobile	s		
at		13410000	13450000	-			
at		13410000	13450000	FIXED	p		
at		13410000	13450000	Mobile except aeronautical mobile (R)	s		
at		13450000	13550000	-			
at		13450000	13550000	Mobile except aeronautical mobile (R)	s		
at		13450000	13550000	FIXED	p		
at		13547000	13547001	-			Euroloop
at		13547000	13547001		p		
at		13550000	13570000	-			
at		13550000	13570000	FIXED	p		
at		13550000	13570000	Mobile except aeronautical mobile (R)	s		
at		13553000	13567000	-			Short Range Devices
at		13553000	13567000		p		
at		13560000	13560001	-			Paging
at		13560000	13560001		p		
at		13570000	13600000	-			
at		13570000	13600000	Fixed	s		
at		13570000	13600000	BROADCASTING	p		
at		13570000	13600000	Mobile except aeronautical mobile (R)	s		
at		13600000	13800000	-			
at		13600000	13800000	Land Mobile	s		
at		13600000	13800000	BROADCASTING	p		
at		13800000	13870000	-			
at		13800000	13870000	Fixed	s		
at		13800000	13870000	BROADCASTING	p		
at		13800000	13870000	Mobile except aeronautical mobile (R)	s		
at		13870000	14000000	-			
at		13870000	14000000	Mobile except aeronautical mobile (R)	s		
at		13870000	14000000	FIXED	p		
at		14000000	14250000	-			
at		14000000	14250000	AMATEUR-SATELLITE	p		
at		14000000	14250000	AMATEUR	p		
at		14000000	14250000	Land Mobile	s		
at		14250000	14350000	-			
at		14250000	14350000	AMATEUR	p		
at		14250000	14350000	Land Mobile	s		
at		14350000	14990000	-			
at		14350000	14990000	FIXED	p		
at		14350000	14990000	Mobile except aeronautical mobile (R)	s		
at		14990000	15005000	-			
at		14990000	15005000	Land Mobile	s		
at		14990000	15005000	STANDARD FREQUENCY AND TIME SIGNAL	p		
at		15005000	15010000	-			
at		15005000	15010000	Land Mobile	s		
at		15005000	15010000	Space Research	s		
at		15005000	15010000	STANDARD FREQUENCY AND TIME SIGNAL	p		
at		15010000	15100000	-			
at		15010000	15100000	AERONAUTICAL MOBILE (OR)	p		
at		15010000	15100000	Land Mobile	s		
at		15100000	15600000	-			
at		15100000	15600000	Land Mobile	s		
at		15100000	15600000	BROADCASTING	p		
at		15600000	15800000	-			
at		15600000	15800000	BROADCASTING	p		
at		15600000	15800000	Fixed	s		
at		15600000	15800000	Land Mobile	s		
at		15800000	16100000	-			
at		15800000	16100000	FIXED	p		
at		15800000	16100000	Land Mobile	s		
at		16100000	16200000	-			
at		16100000	16200000	FIXED	p		
at		16100000	16200000	Land Mobile	s		
at		16200000	16360000	-			
at		16200000	16360000	FIXED	p		
at		16200000	16360000	Land Mobile	s		
at		16360000	17410000	-			
at		16360000	17410000	Land Mobile	s		
at		16360000	17410000	MARITIME MOBILE	p		
at		16420000	16420001	-			Maritime communications
at		16420000	16420001		p		
at		16695000	16695001	-			Maritime communications
at		16695000	16695001		p		
at		16804500	16804501	-			Maritime communications
at		16804500	16804501		p		
at		16806500	16806501	-			Maritime communications
at		16806500	16806501		p		
at		17410000	17480000	-			
at		17410000	17480000	Land Mobile	s		
at		17410000	17480000	FIXED	p		
at		17480000	17550000	-			
at		17480000	17550000	BROADCASTING	p		
at		17480000	17550000	Fixed	s		
at		17480000	17550000	Land Mobile	s		
at		17550000	17900000	-			
at		17550000	17900000	BROADCASTING	p		
at		17550000	17900000	Land Mobile	s		
at		17900000	17970000	-			
at		17900000	17970000	AERONAUTICAL MOBILE (R)	p		
at		17900000	17970000	Land Mobile	s		
at		17970000	18030000	-			
at		17970000	18030000	AERONAUTICAL MOBILE (OR)	p		
at		17970000	18030000	Land Mobile	s		
at		18030000	18052000	-			
at		18030000	18052000	FIXED	p		
at		18030000	18052000	Land Mobile	s		
at		18052000	18068000	-			
at		18052000	18068000	Land Mobile	s		
at		18052000	18068000	FIXED	p		
at		18068000	18168000	-			
at		18068000	18168000	AMATEUR	p		
at		18068000	18168000	Land Mobile	s		
at		18068000	18168000	AMATEUR-SATELLITE	p		
at		18168000	18780000	-			
at		18168000	18780000	Mobile except aeronautical mobile	s		
at		18168000	18780000	FIXED	p		
at		18780000	18900000	-			
at		18780000	18900000	MARITIME MOBILE	p		
at		18780000	18900000	Land Mobile	s		
at		18900000	19020000	-			
at		18900000	19020000	Fixed	s		
at		18900000	19020000	BROADCASTING	p		
at		18900000	19020000	Land Mobile	s		
at		19020000	19680000	-			
at		19020000	19680000	FIXED	p		
at		19020000	19680000	Land Mobile	s		
at		19680000	19800000	-			
at		19680000	19800000	Land Mobile	s		
at		19680000	19800000	MARITIME MOBILE	p		
at		19680500	19680501	-			Maritime communications
at		19680500	19680501		p		
at		19800000	19990000	-			
at		19800000	19990000	FIXED	p		
at		19800000	19990000	Land Mobile	s		
at		19990000	19995000	-			
at		19990000	19995000	Space Research	s		
at		19990000	19995000	Land Mobile	s		
at		19990000	19995000	STANDARD FREQUENCY AND TIME SIGNAL	p		
at		19995000	20010000	-			
at		19995000	20010000	STANDARD FREQUENCY AND TIME SIGNAL	p		
at		19995000	20010000	Land Mobile	s		
at		19995000	20000000	-			Short Range Devices
at		19995000	20000000		p		
at		20010000	21000000	-			
at		20010000	21000000	Mobile	s		
at		20010000	21000000	FIXED	p		
at		21000000	21450000	-			
at		21000000	21450000	Land Mobile	s		
at		21000000	21450000	AMATEUR	p		
at		21000000	21450000	AMATEUR-SATELLITE	p		
at		21450000	21850000	-			
at		21450000	21850000	BROADCASTING	p		
at		21450000	21850000	Land Mobile	s		
at		21850000	21870000	-			
at		21850000	21870000	Land Mobile	s		
at		21850000	21870000	FIXED	p		
at		21870000	21924000	-			
at		21870000	21924000	FIXED	p		
at		21870000	21924000	Land Mobile	s		
at		21924000	22000000	-			
at		21924000	22000000	AERONAUTICAL MOBILE (R)	p		
at		21924000	22000000	Land Mobile	s		
at		22000000	22855000	-			
at		22000000	22855000	MARITIME MOBILE	p		
at		22000000	22855000	Land Mobile	s		
at		22376000	22376001	-			Maritime communications
at		22376000	22376001		p		
at		22855000	23000000	-			
at		22855000	23000000	FIXED	p		
at		22855000	23000000	Land Mobile	s		
at		23000000	23200000	-			
at		23000000	23200000	Mobile except aeronautical mobile (R)	s		
at		23000000	23200000	FIXED	p		
at		23200000	23350000	-			
at		23200000	23350000	FIXED	p		
at		23200000	23350000	AERONAUTICAL MOBILE (OR)	p		
at		23200000	23350000	Land Mobile	s		
at		23350000	24000000	-			
at		23350000	24000000	FIXED	p		
at		23350000	24000000	Mobile except aeronautical mobile	s		
at		24000000	24450000	-			
at		24000000	24450000	LAND MOBILE	p		
at		24000000	24450000	FIXED	p		
at		24450000	24600000	-			
at		24450000	24600000	FIXED	p		
at		24450000	24600000	LAND MOBILE	p		
at		24600000	24890000	-			
at		24600000	24890000	FIXED	p		
at		24600000	24890000	LAND MOBILE	p		
at		24890000	24990000	-			
at		24890000	24990000	Land Mobile	s		
at		24890000	24990000	AMATEUR	p		
at		24890000	24990000	AMATEUR-SATELLITE	p		
at		24990000	25005000	-			
at		24990000	25005000	STANDARD FREQUENCY AND TIME SIGNAL	p		
at		24990000	25005000	Land Mobile	s		
at		25005000	25010000	-			
at		25005000	25010000	Land Mobile	s		
at		25005000	25010000	Space Research	s		
at		25005000	25010000	STANDARD FREQUENCY AND TIME SIGNAL	p		
at		25010000	25070000	-			
at		25010000	25070000	FIXED	p		
at		25010000	25070000	Mobile except aeronautical mobile	s		
at		25070000	25210000	-			
at		25070000	25210000	Land Mobile	s		
at		25070000	25210000	MARITIME MOBILE	p		
at		25210000	25550000	-			
at		25210000	25550000	Mobile except aeronautical mobile	s		
at		25210000	25550000	FIXED	p		
at		25550000	25670000	-			
at		25550000	25670000	Land Mobile	s		
at		25550000	25670000	RADIO ASTRONOMY	p		
at		25670000	26100000	-			
at		25670000	26100000	Land Mobile	s		
at		25670000	26100000	BROADCASTING	p		
at		26100000	26175000	-			
at		26100000	26175000	MARITIME MOBILE	p		
at		26100000	26175000	Land Mobile	s		
at		26100500	26100501	-			Maritime communications
at		26100500	26100501		p		
at		26175000	26200000	-			
at		26175000	26200000	Mobile except aeronautical mobile	s		
at		26175000	26200000	FIXED	p		
at		26200000	26350000	-			
at		26200000	26350000	Mobile except aeronautical mobile	s		
at		26200000	26350000	FIXED	p		
at		26350000	27500000	-			
at		26350000	27500000	FIXED	p		
at		26350000	27500000	Mobile except aeronautical mobile	s		
at		26855000	26855001	-			Telemetry/Telecommand (civil)
at		26855000	26855001		p		
at		26957000	27283000	-			Short Range Devices
at		26957000	27283000		p		
at		26965000	26985000	-			CB radio
at		26965000	26985000		p		
at		26995000	26995001	-			Short Range Devices
at		26995000	26995001		p		
at		27005000	27035000	-			CB radio
at		27005000	27035000		p		
at		27045000	27045001	-			Short Range Devices
at		27045000	27045001		p		
at		27055000	27085000	-			CB radio
at		27055000	27085000		p		
at		27095000	27095001	-			Short Range Devices
at		27095000	27095001		p		
at		27105000	27135000	-			CB radio
at		27105000	27135000		p		
at		27145000	27145001	-			Short Range Devices
at		27145000	27145001		p		
at		27155000	27185000	-			CB radio
at		27155000	27185000		p		
