Region	Sub-table	lower_frequency	upper_frequency	Category	Service	Footnotes
ca		1400000000	1427000000	p	Radio Astronomy	
ca		1400000000	1427000000	p	Space Research (passive)	
ca		1427000000	1429000000		-	5.338A,5.341
ca		1427000000	1429000000	p	Fixed	
ca		1427000000	1429000000	p	Space Operation (Earth-to-space)	
ca		1429000000	1452000000		-	5.338A,5.341
ca		1429000000	1452000000	p	Fixed	
ca		1429000000	1452000000	p	Mobile	
ca		1452000000	1492000000		-	5.341,5.345
ca		1452000000	1492000000	p	Broadcasting	
ca		1452000000	1492000000	p	Fixed	
ca		1452000000	1492000000	p	Mobile	5.343
ca		1492000000	1525000000		-	5.341
ca		1492000000	1525000000	p	Fixed	
ca		1492000000	1525000000	p	Mobile	
ca		1525000000	1530000000		-	5.341,5.351,5.354
ca		1525000000	1530000000	p	Mobile-Satellite (space-to-Earth)	5.208B,5.351A
ca		1525000000	1530000000	s	Earth Exploration-Satellite	
ca		1525000000	1530000000	s	Space Operation (space-to-Earth)	
ca		1530000000	1535000000		-	5.341,5.351,5.354
ca		1530000000	1535000000	p	Mobile-Satellite (space-to-Earth)	5.208B,5.351A,5.353A
ca		1530000000	1535000000	s	Earth Exploration-Satellite	
ca		1535000000	1559000000		-	5.341,5.351,5.353A,5.354,5.356,5.357,5.357A
ca		1535000000	1559000000	p	Mobile-Satellite (space-to-Earth)	5.208B,5.351A
ca		1559000000	1610000000		-	5.341
ca		1559000000	1610000000	p	Aeronautical Radionavigation	
ca		1559000000	1610000000	p	Radionavigation-Satellite (space-to-Earth) (space-to-space)	5.208B,5.328B,5.329A
ca		1610000000	1610600000		-	5.341,5.364,5.366,5.367,5.368,5.372
ca		1610000000	1610600000	p	Aeronautical Radionavigation	
ca		1610000000	1610600000	p	Mobile-Satellite (Earth-to-space)	5.351A
ca		1610600000	1613800000		-	5.149,5.341,5.364,5.366,5.367,5.368,5.372
ca		1610600000	1613800000	p	Aeronautical Radionavigation	
ca		1610600000	1613800000	p	Mobile-Satellite (Earth-to-space)	5.351A
ca		1610600000	1613800000	p	Radio Astronomy	
ca		1613800000	1626500000		-	5.341,5.364,5.365,5.366,5.367,5.368,5.372
ca		1613800000	1626500000	p	Aeronautical Radionavigation	
ca		1613800000	1626500000	p	Mobile-Satellite (Earth-to-space)	5.351A
ca		1613800000	1626500000	s	Mobile-Satellite (space-to-Earth)	5.208B
ca		1626500000	1660000000		-	5.341,5.351,5.353A,5.354,5.357A,5.374,5.375,5.376
ca		1626500000	1660000000	p	Mobile-Satellite (Earth-to-space)	5.351A
ca		1660000000	1660500000		-	5.149,5.341,5.351,5.354,5.376A
ca		1660000000	1660500000	p	Mobile-Satellite (Earth-to-space)	5.351A
ca		1660000000	1660500000	p	Radio Astronomy	
ca		1660500000	1668000000		-	5.149,5.341,5.379A
ca		1660500000	1668000000	p	Radio Astronomy	
ca		1660500000	1668000000	p	Space Research (passive)	
ca		1660500000	1668000000	s	Fixed	
ca		1668000000	1668400000		-	5.149,5.341,5.379A
ca		1668000000	1668400000	p	Radio Astronomy	
ca		1668000000	1668400000	p	Space Research (passive)	
ca		1668000000	1668400000	s	Fixed	
ca		1668400000	1670000000		-	5.149,5.341,5.379D,5.379E
ca		1668400000	1670000000	p	Fixed	
ca		1668400000	1670000000	p	Meteorological Aids	
ca		1668400000	1670000000	p	Radio Astronomy	
ca		1670000000	1675000000		-	5.341,5.379D,5.379E
ca		1670000000	1675000000	p	Fixed	
ca		1670000000	1675000000	p	Meteorological Aids	
ca		1670000000	1675000000	p	Meteorological-Satellite (space-to-Earth)	
ca		1670000000	1675000000	p	Mobile (except aeronautical mobile)	
ca		1675000000	1700000000		-	5.289,5.341
ca		1675000000	1700000000	p	Meteorological Aids	
ca		1675000000	1700000000	p	Meteorological-Satellite (space-to-Earth)	
ca		1700000000	1710000000		-	5.289,5.341
ca		1700000000	1710000000	p	Fixed	
ca		1700000000	1710000000	p	Meteorological-Satellite (space-to-Earth)	
ca		1710000000	1755000000		-	5.149,5.341,5.385,5.386
ca		1710000000	1755000000	p	Fixed	
ca		1710000000	1755000000	p	Mobile	5.384A
ca		1755000000	1780000000		-	5.386
ca		1755000000	1780000000	p	Fixed	
ca		1755000000	1780000000	p	Mobile	5.384A
ca		1780000000	1850000000		-	5.386
ca		1780000000	1850000000	p	Fixed	
ca		1780000000	1850000000	s	Mobile 5.384A	C5
ca		1850000000	2000000000		-	5.388,5.389B,C35
ca		1850000000	2000000000	p	Fixed	
ca		1850000000	2000000000	p	Mobile	5.384A,5.388A
ca		2000000000	2020000000		-	5.388,5.389A,5.389C,5.389E,C36
ca		2000000000	2020000000	p	Fixed	
ca		2000000000	2020000000	p	Mobile	
ca		2000000000	2020000000	p	Mobile-Satellite (Earth-to-space)	5.351A
ca		2020000000	2025000000		-	5.388,C37
ca		2020000000	2025000000	p	Fixed	
ca		2020000000	2025000000	p	Mobile	
ca		2025000000	2110000000		-	5.392
ca		2025000000	2110000000	p	Earth Exploration-Satellite (Earth-to-space)(space-to-space)	
ca		2025000000	2110000000	p	Fixed	
ca		2025000000	2110000000	p	Space Operation (Earth-to-space) (space-to-space)	
ca		2025000000	2110000000	p	Space Research (Earth-to-space) (space-to-space)	
ca		2025000000	2110000000	s	Mobile 5.391	C5
ca		2110000000	2120000000		-	5.388
ca		2110000000	2120000000	p	Fixed	
ca		2110000000	2120000000	p	Mobile	5.388A
ca		2110000000	2120000000	p	Space Research (deep space) (Earth-to-space)	
ca		2120000000	2180000000		-	5.388
ca		2120000000	2180000000	p	Fixed	
ca		2120000000	2180000000	p	Mobile	5.388A
ca		2180000000	2200000000		-	5.388,5.389A,C36
ca		2180000000	2200000000	p	Fixed	
ca		2180000000	2200000000	p	Mobile	
ca		2180000000	2200000000	p	Mobile-Satellite (space-to-Earth)	5.351A
ca		2200000000	2290000000		-	5.392
ca		2200000000	2290000000	p	Earth Exploration-Satellite (space-to-Earth)(space-to-space)	
ca		2200000000	2290000000	p	Fixed	
ca		2200000000	2290000000	p	Space Operation (space-to-Earth) (space-to-space)	
ca		2200000000	2290000000	p	Space Research (space-to-Earth) (space-to-space)	
ca		2200000000	2290000000	s	Mobile 5.391	C5
ca		2290000000	2300000000	p	Fixed	
ca		2290000000	2300000000	p	Space Research (deep space) (space-to-Earth)	
ca		2290000000	2300000000	s	Mobile	C5
ca		2300000000	2450000000		-	5.150,5.282,5.393,5.396,C12,C13,C13A,C17
ca		2300000000	2450000000	p	Fixed	
ca		2300000000	2450000000	p	Mobile 5.384A 5.394	C34
ca		2300000000	2450000000	p	Radiolocation	
ca		2300000000	2450000000	s	Amateur	
ca		2450000000	2483500000		-	5.150
ca		2450000000	2483500000	p	Fixed	
ca		2450000000	2483500000	p	Mobile	
ca		2450000000	2483500000	p	Radiolocation	
ca		2483500000	2500000000		-	5.150,5.402
ca		2483500000	2500000000	p	Fixed	C38
ca		2483500000	2500000000	p	Mobile-Satellite (space-to-Earth)	5.351A
ca		2483500000	2500000000	p	Radiodetermination-Satellite (space-to-Earth)	5.398
ca		2483500000	2500000000	p	Radiolocation	
ca		2500000000	2596000000		-	5.416
ca		2500000000	2596000000	p	Fixed	
ca		2500000000	2596000000	p	Mobile except aeronautical mobile 5.384A	C38A
ca		2596000000	2655000000		-	5.339,5.416
ca		2596000000	2655000000	p	Broadcasting	
ca		2596000000	2655000000	p	Fixed	
ca		2596000000	2655000000	p	Mobile except aeronautical mobile 5.384A	C38A
ca		2655000000	2686000000		-	5.149,5.416
ca		2655000000	2686000000	p	Broadcasting	
ca		2655000000	2686000000	p	Fixed	
ca		2655000000	2686000000	p	Mobile except aeronautical mobile 5.384A	C38A
ca		2655000000	2686000000	s	Earth Exploration-Satellite (passive)	
ca		2655000000	2686000000	s	Radio Astronomy	
ca		2655000000	2686000000	s	Space Research (passive)	
ca		2686000000	2690000000		-	5.149
ca		2686000000	2690000000	p	Fixed	
ca		2686000000	2690000000	p	Mobile except aeronautical mobile 5.384A	C38A
ca		2686000000	2690000000	s	Earth Exploration-Satellite (passive)	
ca		2686000000	2690000000	s	Radio Astronomy	
ca		2686000000	2690000000	s	Space Research (passive)	
ca		2690000000	2700000000		-	5.340
ca		2690000000	2700000000	p	Earth Exploration-Satellite (passive)	
ca		2690000000	2700000000	p	Radio Astronomy	
ca		2690000000	2700000000	p	Space Research (passive)	
ca		2700000000	2900000000		-	5.423,5.424,C14,C54
ca		2700000000	2900000000	p	Aeronautical Radionavigation	5.337
ca		2700000000	2900000000	s	Radiolocation	
ca		2900000000	3100000000		-	5.425,5.427
ca		2900000000	3100000000	p	Radiolocation	5.424A
ca		2900000000	3100000000	p	Radionavigation	5.426
ca		3100000000	3300000000		-	5.149
ca		3100000000	3300000000	p	Radiolocation	
ca		3100000000	3300000000	s	Earth Exploration-Satellite (active)	
ca		3100000000	3300000000	s	Space Research (active)	
ca		3300000000	3450000000		-	5.149,5.282
ca		3300000000	3450000000	p	Radiolocation 5.433	C5
ca		3300000000	3450000000	s	Amateur	
ca		3450000000	3475000000		-	C15
ca		3450000000	3475000000	p	Fixed	
ca		3450000000	3475000000	p	Radiolocation	5.433
ca		3450000000	3475000000	s	Amateur	
ca		3475000000	3500000000		-	C15
ca		3475000000	3500000000	p	Fixed	
ca		3475000000	3500000000	p	Mobile	
ca		3475000000	3500000000	p	Radiolocation	5.433
ca		3475000000	3500000000	s	Amateur	
ca		3500000000	3650000000		-	C20
ca		3500000000	3650000000	p	Fixed	
ca		3500000000	3650000000	p	Fixed-Satellite (space-to-Earth)	
ca		3500000000	3650000000	p	Mobile	
ca		3650000000	3700000000		-	C33
ca		3650000000	3700000000	p	Fixed	
ca		3650000000	3700000000	p	Fixed-Satellite (space-to-Earth)	
ca		3650000000	3700000000	p	Mobile	
ca		3700000000	4200000000	p	Fixed	
ca		3700000000	4200000000	p	Fixed-Satellite (space-to-Earth)	
ca		4200000000	4400000000		-	5.440
ca		4200000000	4400000000	p	Aeronautical Radionavigation	5.438
ca		4400000000	4500000000		-	C25
ca		4400000000	4500000000	p	Fixed	
ca		4400000000	4500000000	p	Mobile	5.440A
ca		4500000000	4800000000		-	C16A,C25
ca		4500000000	4800000000	p	Fixed	
ca		4500000000	4800000000	p	Fixed-Satellite (space-to-Earth)	5.441
ca		4500000000	4800000000	p	Mobile	5.440A
ca		4800000000	4825000000		-	C25
ca		4800000000	4825000000	p	Fixed	
ca		4800000000	4825000000	p	Mobile	5.440A
ca		4800000000	4825000000	s	Radio Astronomy	
ca		4825000000	4835000000		-	5.149,5.443,C25
ca		4825000000	4835000000	p	Fixed	
ca		4825000000	4835000000	p	Mobile	5.440A,5.442
ca		4835000000	4950000000		-	C25
ca		4835000000	4950000000	p	Fixed	
ca		4835000000	4950000000	p	Mobile	5.440A
ca		4835000000	4950000000	s	Radio Astronomy	
ca		4950000000	4990000000		-	5.149,5.339,5.443
ca		4950000000	4990000000	p	Fixed	
ca		4950000000	4990000000	p	Mobile	5.442
ca		4990000000	5000000000		-	5.149
ca		4990000000	5000000000	p	Fixed	
ca		4990000000	5000000000	p	Radio Astronomy	
ca		4990000000	5000000000	s	Space Research (passive)	
ca		5000000000	5010000000	p	Aeronautical Mobile-Satellite (R)	5.443,AA
ca		5000000000	5010000000	p	Aeronautical Radionavigation	
ca		5000000000	5010000000	p	Radionavigation-Satellite (Earth-to-space) 	
ca		5010000000	5030000000		-	5.328B,5.443B
ca		5010000000	5030000000	p	Aeronautical Mobile-Satellite (R)	5.443,AA
ca		5010000000	5030000000	p	Aeronautical Radionavigation	
ca		5010000000	5030000000	p	Radionavigation-Satellite (Earth-to-space)(space-to-space)	
ca		5030000000	5091000000		-	5.444
ca		5030000000	5091000000	p	Aeronautical Mobile (R)	5.443C
ca		5030000000	5091000000	p	Aeronautical Mobile-Satellite (R)	5.443D
ca		5030000000	5091000000	p	Aeronautical Radionavigation	
ca		5091000000	5150000000		-	5.444,5.444A
ca		5091000000	5150000000	p	Aeronautical Mobile	5.444B
ca		5091000000	5150000000	p	Aeronautical Mobile-Satellite (R)	5.443,AA
ca		5091000000	5150000000	p	Aeronautical Radionavigation	
ca		5150000000	5250000000		-	5.446,5.447B,5.447C
ca		5150000000	5250000000	p	Aeronautical Radionavigation	
ca		5150000000	5250000000	p	Fixed-Satellite (Earth-to-space)	5.447A
ca		5150000000	5250000000	p	Mobile except aeronautical mobile 5.446A 5.446B	C39B
ca		5250000000	5255000000		-	5.448A
ca		5250000000	5255000000	p	Earth Exploration-Satellite (active)	
ca		5250000000	5255000000	p	Mobile except aeronautical mobile 5.446A 5.447F	C39B
ca		5250000000	5255000000	p	Radiolocation	
ca		5250000000	5255000000	p	Space Research	5.447D
ca		5255000000	5350000000		-	5.448A
ca		5255000000	5350000000	p	Earth Exploration-Satellite (active)	
ca		5255000000	5350000000	p	Mobile except aeronautical mobile 5.446A 5.447F	C39B
ca		5255000000	5350000000	p	Radiolocation	
ca		5255000000	5350000000	p	Space Research (active)	
ca		5350000000	5460000000	p	Aeronautical Radionavigation	5.449
ca		5350000000	5460000000	p	Earth Exploration-Satellite (active)	5.448B
ca		5350000000	5460000000	p	Radiolocation	5.448D
ca		5350000000	5460000000	p	Space Research (active)	5.448C
ca		5460000000	5470000000		-	5.448B
ca		5460000000	5470000000	p	Earth Exploration-Satellite (active)	
ca		5460000000	5470000000	p	Radiolocation	5.448D
ca		5460000000	5470000000	p	Radionavigation	5.449
ca		5460000000	5470000000	p	Space Research (active)	
ca		5470000000	5570000000		-	5.448B
ca		5470000000	5570000000	p	Earth Exploration-Satellite (active)	
ca		5470000000	5570000000	p	Maritime Radionavigation	
ca		5470000000	5570000000	p	Mobile except aeronautical mobile 5.446A 5.450A	C39B
ca		5470000000	5570000000	p	Radiolocation	5.450B
ca		5470000000	5570000000	p	Space Research (active)	
ca		5570000000	5650000000		-	5.452
ca		5570000000	5650000000	p	Maritime Radionavigation	
ca		5570000000	5650000000	p	Mobile except aeronautical mobile 5.446A 5.450A	C39B
ca		5570000000	5650000000	p	Radiolocation	5.450B
ca		5650000000	5725000000		-	5.282
ca		5650000000	5725000000	p	Mobile except aeronautical mobile 5.446A 5.450A	C39B
ca		5650000000	5725000000	p	Radiolocation	
ca		5650000000	5725000000	s	Amateur	
ca		5650000000	5725000000	s	Space Research (deep space)	
ca		5725000000	5850000000		-	5.150,C39A
ca		5725000000	5850000000	p	Radiolocation	
ca		5725000000	5850000000	s	Amateur	
ca		5850000000	5925000000		-	5.150,C39C
ca		5850000000	5925000000	p	Fixed	
ca		5850000000	5925000000	p	Fixed-Satellite (Earth-to-space)	
ca		5850000000	5925000000	p	Mobile	
ca		5850000000	5925000000	s	Amateur	
ca		5850000000	5925000000	s	Radiolocation	
ca		5925000000	6700000000		-	5.149,5.440,5.458
ca		5925000000	6700000000	p	Fixed	
ca		5925000000	6700000000	p	Fixed-Satellite (Earth-to-space) 5.457A	C39D
ca		6700000000	7075000000		-	5.458,5.458A,5.458B,5.458C
ca		6700000000	7075000000	p	Fixed	
ca		6700000000	7075000000	p	Fixed-Satellite (Earth-to-space) (space-to-Earth) 5.441	C40
ca		7075000000	7145000000		-	5.458
ca		7075000000	7145000000	p	Fixed	
ca		7145000000	7235000000		-	5.458
ca		7145000000	7235000000	p	Fixed	
ca		7145000000	7235000000	p	Space Research (Earth-to-space)	5.460
ca		7235000000	7250000000		-	5.458
ca		7235000000	7250000000	p	Fixed	
ca		7250000000	7300000000		-	5.461,C50
ca		7250000000	7300000000	p	Fixed-Satellite (space-to-Earth)	C49
ca		7300000000	7450000000		-	5.461,C50
ca		7300000000	7450000000	p	Fixed	
ca		7300000000	7450000000	p	Fixed-Satellite (space-to-Earth)	C49
ca		7450000000	7550000000		-	5.461A
ca		7450000000	7550000000	p	Fixed	
ca		7450000000	7550000000	p	Fixed-Satellite (space-to-Earth)	C49
ca		7450000000	7550000000	p	Meteorological-Satellite (space-to-Earth)	
ca		7550000000	7750000000	p	Fixed	
ca		7550000000	7750000000	p	Fixed-Satellite (space-to-Earth)	C49
ca		7750000000	7900000000	p	Fixed	
ca		7750000000	7900000000	p	Meteorological-Satellite (space-to-Earth)	5.461B
ca		7900000000	7975000000		-	5.461
ca		7900000000	7975000000	p	Fixed	
ca		7900000000	7975000000	p	Fixed-Satellite (Earth-to-space)	C49
ca		7975000000	8025000000		-	5.461,C50
ca		7975000000	8025000000	p	Fixed-Satellite (Earth-to-space)	C49
ca		8025000000	8175000000	p	Earth Exploration-Satellite (space-to-Earth)	
ca		8025000000	8175000000	p	Fixed	
ca		8025000000	8175000000	p	Fixed-Satellite (Earth-to-space)	C49
ca		8175000000	8215000000	p	Earth Exploration-Satellite (space-to-Earth)	
ca		8175000000	8215000000	p	Fixed	
ca		8175000000	8215000000	p	Fixed-Satellite (Earth-to-space)	C49
ca		8175000000	8215000000	p	Meteorological-Satellite (Earth-to-space)	
ca		8215000000	8400000000	p	Earth Exploration-Satellite (space-to-Earth)	
ca		8215000000	8400000000	p	Fixed	
ca		8215000000	8400000000	p	Fixed-Satellite (Earth-to-space)	C49
ca		8400000000	8500000000	p	Fixed	
ca		8400000000	8500000000	p	Space Research (space-to-Earth)	5.465
ca		8500000000	8550000000	p	Radiolocation 	
ca		8550000000	8650000000		-	5.469A
ca		8550000000	8650000000	p	Earth Exploration-Satellite (active)	
ca		8550000000	8650000000	p	Radiolocation	
ca		8550000000	8650000000	p	Space Research (active)	
ca		8650000000	8750000000	p	Radiolocation 	
ca		8750000000	8850000000	p	Aeronautical Radionavigation	5.470
ca		8750000000	8850000000	p	Radiolocation 	
ca		8850000000	9000000000	p	Maritime Radionavigation	5.472
ca		8850000000	9000000000	p	Radiolocation 	
ca		9000000000	9200000000		-	5.473A
ca		9000000000	9200000000	p	Aeronautical Radionavigation	5.337
ca		9000000000	9200000000	p	Radiolocation	
ca		9200000000	9300000000		-	5.474
ca		9200000000	9300000000	p	Maritime Radionavigation	5.472
ca		9200000000	9300000000	p	Radiolocation	
ca		9300000000	9500000000		-	5.427,5.474,5.475,5.475A,5.475B,5.476A
ca		9300000000	9500000000	p	Earth Exploration-Satellite (active)	
ca		9300000000	9500000000	p	Radiolocation	
ca		9300000000	9500000000	p	Radionavigation	
ca		9300000000	9500000000	p	Space Research (active)	
ca		9500000000	9800000000		-	5.476A
ca		9500000000	9800000000	p	Earth Exploration-Satellite (active)	
ca		9500000000	9800000000	p	Radiolocation	
ca		9500000000	9800000000	p	Radionavigation	
ca		9500000000	9800000000	p	Space Research (active)	
ca		9800000000	9900000000		-	5.478A,5.478B
ca		9800000000	9900000000	p	Radiolocation	
ca		9800000000	9900000000	s	Earth Exploration-Satellite (active)	
ca		9800000000	9900000000	s	Fixed	
ca		9800000000	9900000000	s	Space Research (active)	
ca		9900000000	10000000000		-	5.479
ca		9900000000	10000000000	p	Radiolocation	
ca		9900000000	10000000000	s	Fixed	
ca		10000000000	10450000000		-	5.479
ca		10000000000	10450000000	p	Radiolocation	
ca		10000000000	10450000000	s	Amateur	
ca		10450000000	10500000000	p	Radiolocation	
ca		10450000000	10500000000	s	Amateur	
ca		10450000000	10500000000	s	Amateur-Satellite	
ca		10500000000	10550000000	p	Fixed	
ca		10500000000	10550000000	p	Radiolocation 	
ca		10550000000	10600000000	p	Fixed 	
ca		10600000000	10680000000		-	5.149,5.482,5.482A
ca		10600000000	10680000000	p	Earth Exploration-Satellite (passive)	
ca		10600000000	10680000000	p	Fixed	
ca		10600000000	10680000000	p	Radio Astronomy	
ca		10600000000	10680000000	p	Space Research (passive)	
ca		10680000000	10700000000		-	5.340
ca		10680000000	10700000000	p	Earth Exploration-Satellite (passive)	
ca		10680000000	10700000000	p	Radio Astronomy	
ca		10680000000	10700000000	p	Space Research (passive)	
ca		10700000000	11700000000		-	C16,C16H,C16J
ca		10700000000	11700000000	p	Fixed	
ca		10700000000	11700000000	p	Fixed-Satellite (space-to-Earth) 5.441 5.484A	C16C,C16I
ca		11700000000	12200000000		-	5.485,5.488
ca		11700000000	12200000000	p	Fixed-Satellite (space-to-Earth) 5.484A	C16I,C16J
ca		12200000000	12700000000		-	5.487A,5.488,5.490
ca		12200000000	12700000000	p	Broadcasting	
ca		12200000000	12700000000	p	Broadcasting-Satellite 5.492	C43
ca		12200000000	12700000000	p	Fixed	
ca		12700000000	12750000000	p	Fixed	
ca		12700000000	12750000000	p	Fixed-Satellite (Earth-to-space)	
ca		12750000000	13250000000	p	Fixed	
ca		12750000000	13250000000	p	Fixed-Satellite (Earth-to-space) 5.441	C16C
ca		13250000000	13400000000		-	5.498A
ca		13250000000	13400000000	p	Aeronautical Radionavigation	5.497
ca		13250000000	13400000000	p	Earth Exploration-Satellite (active)	
ca		13250000000	13400000000	p	Space Research (active)	
ca		13400000000	13750000000		-	5.501B
ca		13400000000	13750000000	p	Earth Exploration-Satellite (active)	
ca		13400000000	13750000000	p	Radiolocation	
ca		13400000000	13750000000	p	Space Research (active)	5.501A
ca		13400000000	13750000000	s	Standard Frequency And Time Signal-Satellite (Earth-to-space)	
ca		13750000000	14000000000		-	5.502,5.503,C16J
ca		13750000000	14000000000	p	Fixed-Satellite (Earth-to-space) 5.484A	C16I
ca		13750000000	14000000000	p	Radiolocation	
ca		13750000000	14000000000	s	Earth Exploration-Satellite	
ca		13750000000	14000000000	s	Standard Frequency And Time Signal-Satellite (Earth-to-space)	
ca		14000000000	14470000000		-	5.504A,C16J,C39D
ca		14000000000	14470000000	p	Fixed-Satellite (Earth-to-space) 5.457A 5.484A 5.506	C16I
ca		14000000000	14470000000	s	Mobile-Satellite (Earth-to-space) 5.506A	C41A
ca		14470000000	14500000000		-	5.149,5.504A,C16J,C39D
ca		14470000000	14500000000	p	Fixed-Satellite (Earth-to-space) 5.457A 5.484A 5.506	C16I
ca		14470000000	14500000000	s	Mobile-Satellite (Earth-to-space) 5.506A	C41A
ca		14470000000	14500000000	s	Radio Astronomy	
ca		14500000000	14660000000	p	Fixed	
ca		14500000000	14660000000	s	Mobile	C5
ca		14660000000	14820000000		-	C41
ca		14660000000	14820000000	p	Fixed	
ca		14660000000	14820000000	p	Mobile	C5
ca		14820000000	15135000000	p	Fixed	
ca		14820000000	15135000000	s	Mobile	C5
ca		15295000000	15350000000		-	5.339
ca		15295000000	15350000000	p	Fixed	
ca		15295000000	15350000000	s	Mobile	C5
ca		15350000000	15400000000		-	5.340
ca		15350000000	15400000000	p	Earth Exploration-Satellite (passive)	
ca		15350000000	15400000000	p	Radio Astronomy	
ca		15350000000	15400000000	p	Space Research (passive)	
ca		15400000000	15430000000	p	Aeronautical Radionavigation	
ca		15400000000	15430000000	p	Radiolocation	5.511E,5.511F
ca		15430000000	15630000000		-	5.511C
ca		15430000000	15630000000	p	Aeronautical Radionavigation	
ca		15430000000	15630000000	p	Fixed-Satellite (Earth-to-space)	5.511A
ca		15430000000	15630000000	p	Radiolocation	5.511E,5.511F
ca		15630000000	15700000000	p	Aeronautical Radionavigation	
ca		15630000000	15700000000	p	Radiolocation	5.511E,5.511F
ca		15700000000	16600000000		-	C42
ca		15700000000	16600000000	p	Radiolocation	
ca		16600000000	17100000000	p	Radiolocation	
ca		16600000000	17100000000	s	Space Research (deep space)(Earth-to-space)	
ca		17100000000	17200000000	p	Radiolocation 	
ca		17200000000	17300000000		-	5.513A
ca		17200000000	17300000000	p	Earth Exploration-Satellite (active)	
ca		17200000000	17300000000	p	Radiolocation	
ca		17200000000	17300000000	p	Space Research (active)	
ca		17300000000	17700000000		-	5.515,C44
ca		17300000000	17700000000	p	Broadcasting-Satellite	
ca		17300000000	17700000000	p	Fixed-Satellite (Earth-to-space) 5.516	C43
ca		17300000000	17700000000	s	Radiolocation	
ca		17700000000	17800000000		-	5.515,C44
ca		17700000000	17800000000	p	Broadcasting-Satellite	C46
ca		17700000000	17800000000	p	Fixed	C45
ca		17700000000	17800000000	p	Fixed-Satellite (space-to-Earth) (Earth-to-space) 5.516 5.517	C43
ca		17800000000	18100000000		-	5.519,C16D
ca		17800000000	18100000000	p	Fixed	
ca		17800000000	18100000000	p	Fixed-Satellite (space-to-Earth) (Earth-to-space) 5.484A 5.516	C43
ca		18100000000	18400000000		-	5.519,C16D,C16E
ca		18100000000	18400000000	p	Fixed	
ca		18100000000	18400000000	p	Fixed-Satellite (space-to-Earth) (Earth-to-space) 5.484A 5.516B 5.520	C43
ca		18400000000	18600000000		-	C16E
ca		18400000000	18600000000	p	Fixed	
ca		18400000000	18600000000	p	Fixed-Satellite (space-to-Earth)	5.484A,5.516B
ca		18600000000	18800000000		-	5.522A,C16E
ca		18600000000	18800000000	p	Earth Exploration-Satellite (passive)	
ca		18600000000	18800000000	p	Fixed	
ca		18600000000	18800000000	p	Fixed-Satellite (space-to-Earth)	5.516B,5.522B
ca		18600000000	18800000000	p	Space Research (passive)	
ca		18800000000	19300000000		-	C16E
ca		18800000000	19300000000	p	Fixed	
ca		18800000000	19300000000	p	Fixed-Satellite (space-to-Earth)	5.516B,5.523A
ca		19300000000	19700000000		-	C16D
ca		19300000000	19700000000	p	Fixed	
ca		19300000000	19700000000	p	Fixed-Satellite (space-to-Earth) 5.523C 5.523D 5.523E	C46A
ca		19700000000	20200000000		-	5.525,5.526,5.527,5.528,5.529,C16J
ca		19700000000	20200000000	p	Fixed-Satellite (space-to-Earth) 5.484A 5.516B	C16I
ca		19700000000	20200000000	p	Mobile-Satellite (space-to-Earth)	
ca		20200000000	21200000000	p	Fixed-Satellite (space-to-Earth)	C49
ca		20200000000	21200000000	p	Mobile-Satellite (space-to-Earth)	C50
ca		20200000000	21200000000	s	Standard Frequency And Time Signal-Satellite (space-to-Earth)	
ca		21200000000	21400000000	p	Earth Exploration-Satellite (passive)	
ca		21200000000	21400000000	p	Fixed	
ca		21200000000	21400000000	p	Space Research (passive)	
ca		21200000000	21400000000	s	Mobile	
ca		21400000000	22000000000		-	5.530A,5.530C
ca		21400000000	22000000000	p	Fixed	
ca		21400000000	22000000000	s	Mobile	
ca		22000000000	22210000000		-	5.149
ca		22000000000	22210000000	p	Fixed	
ca		22000000000	22210000000	s	Mobile except aeronautical mobile	
ca		22210000000	22500000000		-	5.149,5.532
ca		22210000000	22500000000	p	Earth Exploration-Satellite (passive)	
ca		22210000000	22500000000	p	Fixed	
ca		22210000000	22500000000	p	Radio Astronomy	
ca		22210000000	22500000000	p	Space Research (passive)	
ca		22210000000	22500000000	s	Mobile except aeronautical mobile	
ca		22500000000	22550000000	p	Fixed	
ca		22500000000	22550000000	s	Mobile	
ca		22550000000	23150000000		-	5.149
ca		22550000000	23150000000	p	Fixed	
ca		22550000000	23150000000	p	Inter-Satellite	5.338A
ca		22550000000	23150000000	p	Space Research (Earth-to-space)	5.532A
ca		22550000000	23150000000	s	Mobile	
ca		23150000000	23550000000	p	Fixed	
ca		23150000000	23550000000	p	Inter-Satellite	5.338A
ca		23150000000	23550000000	s	Mobile	
ca		23550000000	23600000000	p	Fixed	
ca		23550000000	23600000000	s	Mobile	
ca		23600000000	24000000000		-	5.340
ca		23600000000	24000000000	p	Earth Exploration-Satellite (passive)	
ca		23600000000	24000000000	p	Radio Astronomy	
ca		23600000000	24000000000	p	Space Research (passive)	
ca		24000000000	24050000000		-	5.150
ca		24000000000	24050000000	p	Amateur	
ca		24000000000	24050000000	p	Amateur-Satellite	
ca		24050000000	24250000000		-	5.150
ca		24050000000	24250000000	p	Radiolocation	
ca		24050000000	24250000000	s	Amateur	
ca		24050000000	24250000000	s	Earth Exploration-Satellite (active)	
ca		24250000000	24450000000	p	Fixed	
ca		24250000000	24450000000	p	Radionavigation 	
ca		24450000000	24650000000	p	Inter-Satellite	
ca		24450000000	24650000000	p	Radionavigation 	
ca		24650000000	24750000000	p	Inter-Satellite	
ca		24650000000	24750000000	p	Radiolocation-Satellite (Earth-to-space)	
