region	sub-table	lower_frequency	upper_frequency	service	category	footnotes	applications
no		11650000	12050000	-			Broadcasting,  Inductive applications
no		11650000	12050000	BROADCASTING	p		
no		12050000	12100000	-			Inductive applications,  Broadcasting
no		12050000	12100000	BROADCASTING	p		
no		12100000	12230000	-			Inductive applications
no		12100000	12230000	FIXED	p		
no		12230000	13200000	-			Maritime,  Inductive applications,  Active medical implants
no		12230000	13200000	MARITIME MOBILE	p		
no		13200000	13260000	-			Inductive applications,  Active medical implants,  Aeronautical communications
no		13200000	13260000	AERONAUTICAL MOBILE (OR)	p		
no		13260000	13360000	-			Aeronautical communications,  Inductive applications,  Active medical implants
no		13260000	13360000	AERONAUTICAL MOBILE (R)	p		
no		13360000	13410000	-			Inductive applications,  Active medical implants,  Radio astronomy
no		13360000	13410000	FIXED	p		
no		13360000	13410000	RADIO ASTRONOMY	p		
no		13410000	13570000	-			Inductive applications,  ISM,  Non-specific SRDs,  Active medical implants
no		13410000	13570000	FIXED	p		
no		13410000	13570000	Mobile except aeronautical mobile (R)	s		
no		13570000	13600000	-			Inductive applications,  Broadcasting,  Active medical implants
no		13570000	13600000	BROADCASTING	p		
no		13600000	13800000	-			Broadcasting,  Inductive applications,  Active medical implants
no		13600000	13800000	BROADCASTING	p		
no		13800000	13870000	-			Broadcasting,  Active medical implants,  Inductive applications
no		13800000	13870000	BROADCASTING	p		
no		13870000	14000000	-			Inductive applications,  Active medical implants
no		13870000	14000000	Mobile except aeronautical mobile (R)	s		
no		13870000	14000000	FIXED	p		
no		14000000	14250000	-			Amateur,  Active medical implants,  Inductive applications,  Amateur-satellite
no		14000000	14250000	AMATEUR	p		
no		14000000	14250000	AMATEUR-SATELLITE	p		
no		14250000	14350000	-			Active medical implants,  Amateur,  Inductive applications
no		14250000	14350000	AMATEUR	p		
no		14350000	14990000	-			Active medical implants,  Inductive applications
no		14350000	14990000	Mobile except aeronautical mobile (R)	s		
no		14350000	14990000	FIXED	p		
no		14990000	15005000	-			SAR (communications),  Inductive applications,  Active medical implants
no		14990000	15005000	STANDARD FREQUENCY AND TIME SIGNAL	p		
no		15005000	15010000	-			Inductive applications,  Active medical implants
no		15005000	15010000	STANDARD FREQUENCY AND TIME SIGNAL	p		
no		15005000	15010000	Space Research	s		
no		15010000	15100000	-			Active medical implants,  Aeronautical communications,  Inductive applications
no		15010000	15100000	AERONAUTICAL MOBILE (OR)	p		
no		15100000	15600000	-			Broadcasting,  Active medical implants,  Inductive applications
no		15100000	15600000	BROADCASTING	p		
no		15600000	15800000	-			Inductive applications,  Active medical implants,  Broadcasting
no		15600000	15800000	BROADCASTING	p		
no		15800000	16360000	-			Inductive applications,  Active medical implants
no		15800000	16360000	FIXED	p		
no		16360000	17410000	-			Maritime,  Inductive applications,  Active medical implants
no		16360000	17410000	MARITIME MOBILE	p		
no		17410000	17480000	-			Inductive applications,  Active medical implants
no		17410000	17480000	FIXED	p		
no		17480000	17550000	-			Broadcasting,  Inductive applications,  Active medical implants
no		17480000	17550000	BROADCASTING	p		
no		17550000	17900000	-			Active medical implants,  Broadcasting,  Inductive applications
no		17550000	17900000	BROADCASTING	p		
no		17900000	17970000	-			Inductive applications,  Active medical implants,  Aeronautical communications
no		17900000	17970000	AERONAUTICAL MOBILE (R)	p		
no		17970000	18030000	-			Aeronautical communications,  Inductive applications,  Active medical implants
no		17970000	18030000	AERONAUTICAL MOBILE (OR)	p		
no		18030000	18052000	-			Inductive applications,  Active medical implants
no		18030000	18052000	FIXED	p		
no		18052000	18068000	-			Inductive applications,  Active medical implants
no		18052000	18068000	Space Research	s		
no		18052000	18068000	FIXED	p		
no		18068000	18168000	-			Amateur,  Amateur-satellite,  Inductive applications,  Active medical implants
no		18068000	18168000	AMATEUR-SATELLITE	p		
no		18068000	18168000	AMATEUR	p		
no		18168000	18780000	-			Active medical implants,  Inductive applications
no		18168000	18780000	FIXED	p		
no		18168000	18780000	Mobile except aeronautical mobile	s		
no		18780000	18900000	-			Inductive applications,  Maritime,  Active medical implants
no		18780000	18900000	MARITIME MOBILE	p		
no		18900000	19020000	-			Inductive applications,  Active medical implants,  Broadcasting
no		18900000	19020000	BROADCASTING	p		
no		19020000	19680000	-			Inductive applications,  Active medical implants
no		19020000	19680000	FIXED	p		
no		19680000	19800000	-			Inductive applications,  Maritime,  Active medical implants
no		19680000	19800000	MARITIME MOBILE	p		
no		19700000	20100000	-			HEST
no		19700000	20100000		p		
no		19800000	19990000	-			Inductive applications,  Active medical implants
no		19800000	19990000	FIXED	p		
no		19990000	19995000	-			Active medical implants,  Inductive applications,  Standard frequency and time signal
no		19990000	19995000	STANDARD FREQUENCY AND TIME SIGNAL	p		
no		19990000	19995000	Space Research	s		
no		19995000	20010000	-			Standard frequency and time signal,  Active medical implants
no		19995000	20010000	STANDARD FREQUENCY AND TIME SIGNAL	p		
no		20010000	21000000	-			Inductive applications
no		20010000	21000000	MOBILE	p		
no		20010000	21000000	FIXED	p		
no		21000000	21450000	-			Inductive applications,  Amateur,  Amateur-satellite
no		21000000	21450000	AMATEUR	p		
no		21000000	21450000	AMATEUR-SATELLITE	p		
no		21450000	21850000	-			Broadcasting,  Inductive applications
no		21450000	21850000	BROADCASTING	p		
no		21850000	21870000	-			Inductive applications
no		21850000	21870000	FIXED	p		
no		21870000	21924000	-			Inductive applications
no		21870000	21924000	FIXED	p		
no		21924000	22000000	-			Inductive applications,  Aeronautical communications
no		21924000	22000000	AERONAUTICAL MOBILE (R)	p		
no		22000000	22855000	-			Maritime,  Inductive applications
no		22000000	22855000	MARITIME MOBILE	p		
no		22855000	23000000	-			Inductive applications
no		22855000	23000000	FIXED	p		
no		23000000	23200000	-			Inductive applications
no		23000000	23200000	Mobile except aeronautical mobile (R)	s		
no		23000000	23200000	FIXED	p		
no		23200000	23350000	-			Aeronautical communications,  Inductive applications
no		23200000	23350000	AERONAUTICAL MOBILE (OR)	p		
no		23200000	23350000	FIXED	p		
no		23350000	24000000	-			Inductive applications
no		23350000	24000000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
no		23350000	24000000	FIXED	p		
no		24000000	24890000	-			Inductive applications
no		24000000	24890000	LAND MOBILE	p		
no		24000000	24890000	FIXED	p		
no		24740000	24890000	-			Amateur
no		24740000	24890000		p		
no		24890000	24990000	-			Amateur-satellite,  Inductive applications
no		24890000	24990000	AMATEUR	p		
no		24890000	24990000	AMATEUR-SATELLITE	p		
no		24990000	25005000	-			Standard frequency and time signal
no		24990000	25005000	STANDARD FREQUENCY AND TIME SIGNAL	p		
no		25005000	25010000	-			Standard frequency and time signal,  Space research,  Inductive applications
no		25005000	25010000	STANDARD FREQUENCY AND TIME SIGNAL	p		
no		25005000	25010000	Space Research	s		
no		25010000	25070000	-			Inductive applications
no		25010000	25070000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
no		25010000	25070000	FIXED	p		
no		25070000	25210000	-			Maritime,  Inductive applications
no		25070000	25210000	MARITIME MOBILE	p		
no		25210000	25550000	-			Inductive applications,  Maritime
no		25210000	25550000	FIXED	p		
no		25210000	25550000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
no		25550000	25670000	-			Inductive applications,  Radio astronomy
no		25550000	25670000	RADIO ASTRONOMY	p		
no		25670000	26100000	-			Broadcasting,  Inductive applications
no		25670000	26100000	BROADCASTING	p		
no		26100000	26175000	-			Maritime,  Inductive applications
no		26100000	26175000	MARITIME MOBILE	p		
no		26175000	27500000	-			Railway applications,  Non-specific SRDs,  Model control,  ISM,  CB radio,  Inductive applications
no		26175000	27500000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
no		26175000	27500000	FIXED	p		
no		27500000	28000000	-			Land mobile,  Inductive applications
no		27500000	28000000	FIXED	p		
no		27500000	28000000	METEOROLOGICAL AIDS	p		
no		27500000	28000000	MOBILE	p		
no		28000000	29700000	-			Inductive applications,  Amateur-satellite
no		28000000	29700000	AMATEUR-SATELLITE	p		
no		28000000	29700000	AMATEUR	p		
no		29700000	30005000	-			Inductive applications,  Active medical implants
no		29700000	30005000	MOBILE	p		
no		30005000	30010000	-			Active medical implants
no		30005000	30010000	MOBILE	p		
no		30010000	37500000	-			Active medical implants,  Model control
no		30010000	37500000	MOBILE	p		
no		37500000	38250000	-			Land mobile,  Continuum measurements
no		37500000	38250000	Radio Astronomy	s		
no		37500000	38250000	MOBILE	p		
no		38250000	39986000	-			Land mobile,  Meteor scatter communications
no		38250000	39986000	MOBILE	p		
no		39986000	40020000	-			Land mobile
no		39986000	40020000	Space Research	s		
no		39986000	40020000	MOBILE	p		
no		40020000	40980000	-			Short Range Devices,  Model control,  ISM
no		40020000	40980000		p		
no		40020000	40660000	-			
no		40020000	40660000	MOBILE	p		
no		40660000	40700000	-			
no		40660000	40700000	MOBILE	p		
no		40700000	40980000	-			
no		40700000	40980000	MOBILE	p		
no		40980000	41015000	-			Land mobile,  Radio microphones and ALD
no		40980000	41015000	MOBILE	p		
no		40980000	41015000	Space Research	s		
no		41015000	44000000	-			Land mobile,  Radio microphones and ALD
no		41015000	44000000	MOBILE	p		
no		42700000	432000000	-			SAP/SAB and ENG/OB
no		42700000	432000000		p		
no		44000000	47000000	-			Land mobile,  Wind profilers
no		44000000	47000000		p		
no		44000000	46400000	-			
no		44000000	46400000	MOBILE	p		
no		46400000	47000000	-			
no		46400000	47000000	MOBILE	p		
no		47000000	68000000	-			Land mobile,  Amateur,  Meteorology,  PMR/PAMR
no		47000000	68000000		p		
no		47000000	48000000	-			
no		47000000	48000000	LAND MOBILE	p		
no		48000000	48500000	-			
no		48000000	48500000	LAND MOBILE	p		
no		48500000	50000000	-			
no		48500000	50000000	LAND MOBILE	p		
no		50000000	51000000	-			
no		50000000	51000000	LAND MOBILE	p		
no		50000000	51000000	Amateur	s		
no		51000000	52000000	-			
no		51000000	52000000	Amateur	s		
no		51000000	52000000	LAND MOBILE	p		
no		52000000	54000000	-			
no		52000000	54000000	LAND MOBILE	p		
no		54000000	61000000	-			
no		54000000	61000000	LAND MOBILE	p		
no		61000000	68000000	-			
no		61000000	68000000	LAND MOBILE	p		
no		68000000	87500000	-			Defence systems
no		68000000	87500000		p		
no		68000000	74800000	-			PMR/PAMR
no		68000000	74800000		p		
no		68000000	70450000	-			
no		68000000	70450000	MOBILE	p		
no		70450000	74800000	-			
no		70450000	74800000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
no		70450000	74800000	Radio Astronomy	s		
no		74800000	75200000	-			Aeronautical navigation
no		74800000	75200000	AERONAUTICAL RADIONAVIGATION	p		
no		75200000	87500000	-			PMR/PAMR
no		75200000	87500000		p		
no		75200000	77700000	-			
no		75200000	77700000	MOBILE	p		
no		77700000	77800000	-			
no		77700000	77800000	MOBILE	p		
no		77800000	84600000	-			
no		77800000	84600000	MOBILE	p		
no		84600000	85000000	-			
no		84600000	85000000	MOBILE	p		
no		85000000	87500000	-			
no		85000000	87500000	MOBILE	p		
no		87500000	100000000	-			FM sound analogue,  Wireless audio/multimedia
no		87500000	100000000	BROADCASTING	p		
no		100000000	108000000	-			Wireless audio/multimedia,  FM sound analogue
no		100000000	108000000	BROADCASTING	p		
no		108000000	117975000	-			ILS,  Aeronautical communications,  VOR
no		108000000	117975000	AERONAUTICAL RADIONAVIGATION	p		
no		117975000	121450000	-			Aeronautical communications
no		117975000	121450000	AERONAUTICAL MOBILE (R)	p		
no		121450000	121550000	-			EPIRBs
no		121450000	121550000	AERONAUTICAL MOBILE (R)	p		
no		121550000	136000000	-			Aeronautical communications
no		121550000	136000000	AERONAUTICAL MOBILE (R)	p		
no		136000000	137000000	-			Aeronautical communications
no		136000000	137000000	AERONAUTICAL MOBILE (R)	p		
no		137000000	137025000	-			MSS Earth stations,  Weather satellites,  S-PCS
no		137000000	137025000	MOBILE-SATELLITE (SPACE-TO-EARTH)	p		
no		137000000	137025000	Space Operation (space-to-Earth)	s		
no		137000000	137025000	METEOROLOGICAL-SATELLITE (SPACE-TO-EARTH)	p		
no		137000000	137025000	Space Research (space-to-Earth)	s		
no		137000000	137025000	MOBILE	p		
no		137025000	137175000	-			Weather satellites,  S-PCS
no		137025000	137175000	MOBILE	p		
no		137025000	137175000	Mobile-Satellite (space-to-Earth)	s		
no		137025000	137175000	Space Operation (space-to-Earth)	s		
no		137025000	137175000	Space Research (space-to-Earth)	s		
no		137025000	137175000	METEOROLOGICAL-SATELLITE (SPACE-TO-EARTH)	p		
no		137175000	137825000	-			Weather satellites,  S-PCS
no		137175000	137825000	MOBILE-SATELLITE (SPACE-TO-EARTH)	p		
no		137175000	137825000	Space Operation (space-to-Earth)	s		
no		137175000	137825000	MOBILE	p		
no		137175000	137825000	METEOROLOGICAL-SATELLITE (SPACE-TO-EARTH)	p		
no		137175000	137825000	Space Research (space-to-Earth)	s		
no		137825000	138000000	-			Weather satellites,  S-PCS
